category,SYMBOL,Quarter,Change
8,SEPC,Mar 2022 - Jun 2022,-0.234375
8,SEQUENT,Jun 2022 - Sep 2022,-0.2207532051282051
8,SHAHALLOYS,Mar 2020 - Jun 2020,0.1594202898550724
8,SHAHALLOYS,Sep 2019 - Dec 2019,-0.1694915254237288
8,SHAHALLOYS,Mar 2019 - Jun 2019,-0.5337423312883436
8,SHAHALLOYS,Dec 2017 - Mar 2018,1.3045563549160668
8,SHAKTIPUMP,Dec 2019 - Mar 2020,-0.5826536701810224
8,SHALBY,Mar 2020 - Jun 2020,0.3328571428571428
8,SHALBY,Sep 2018 - Dec 2018,-0.0740471869328493
8,SHALPAINTS,Mar 2021 - Jun 2021,-0.1358201817312291
8,SHALPAINTS,Jun 2019 - Sep 2019,0.4743589743589743
8,SHANKARA,Jun 2019 - Sep 2019,0.7928937868136046
8,SHARDAMOTR,Jun 2019 - Sep 2019,-0.2043945068664169
8,SHEMAROO,Mar 2020 - Jun 2020,-0.1746031746031746
8,SHILPAMED,Jun 2018 - Sep 2018,0.2258965999068467
8,SHOPERSTOP,Mar 2020 - Jun 2020,-0.1864682002706359
8,RENUKA,Jun 2018 - Sep 2018,-0.2037735849056603
8,SHREYAS,Mar 2020 - Jun 2020,-0.3722294654498044
8,SHRIRAMCIT,Dec 2018 - Mar 2019,-0.1959948743928241
8,SICAGEN,Dec 2019 - Mar 2020,-0.5015290519877676
8,SIMPLEXINF,Mar 2022 - Jun 2022,-0.314787701317716
8,SIMPLEXINF,Mar 2021 - Jun 2021,-0.2763671875000001
8,SPTL,Mar 2021 - Jun 2021,-0.3559322033898305
8,SPTL,Sep 2019 - Dec 2019,0.4230769230769231
8,SPTL,Jun 2019 - Sep 2019,-0.6708860759493671
8,SIS,Mar 2020 - Jun 2020,0.1092425295343989
8,SITINET,Mar 2020 - Jun 2020,-0.175
8,SITINET,Sep 2019 - Dec 2019,0.2499999999999999
8,SKMEGGPROD,Mar 2020 - Jun 2020,0.6344086021505378
8,SMARTLINK,Dec 2019 - Mar 2020,-0.3755199049316697
8,SMSLIFE,Jun 2022 - Sep 2022,-0.0556365757619951
8,SOMATEX,Jun 2022 - Sep 2022,-0.0993377483443708
8,SOMATEX,Mar 2021 - Jun 2021,-0.2797619047619048
8,SOMATEX,Jun 2019 - Sep 2019,-0.2205882352941176
8,SONATSOFTW,Dec 2018 - Mar 2019,0.0562134612501873
8,SORILINFRA,Mar 2021 - Jun 2021,-0.1912104857363144
8,SOUTHWEST,Jun 2022 - Sep 2022,-0.3437420015357051
8,SPANDANA,Sep 2019 - Dec 2019,-0.6194568894578037
8,SPECIALITY,Mar 2020 - Jun 2020,0.2533333333333333
8,SPENCERS,Dec 2018 - Mar 2019,-0.182489097618249
8,SPENTEX,Jun 2019 - Sep 2019,0.4285714285714286
8,SPENTEX,Dec 2018 - Mar 2019,0.6956521739130436
8,ADROITINFO,Mar 2020 - Jun 2020,-0.4806629834254143
8,SPMLINFRA,Sep 2018 - Dec 2018,-0.4205882352941176
8,SRF,Jun 2019 - Sep 2019,0.1559088705768299
8,STAMPEDE,Mar 2017 - Jun 2017,-0.633245382585752
8,SIL,Jun 2021 - Sep 2021,-0.1233766233766233
8,SWSOLAR,Jun 2022 - Sep 2022,-0.0915690480118792
8,STAR,Dec 2017 - Mar 2018,-0.2538019601216627
8,SUDARSCHEM,Mar 2019 - Jun 2019,0.048633626679018
8,SUMEETINDS,Sep 2021 - Dec 2021,-0.4063745019920319
8,SUMEETINDS,Sep 2018 - Dec 2018,-0.3125
8,SUMICHEM,Dec 2019 - Mar 2020,-0.396365701306076
8,SUNDARMFIN,Dec 2019 - Mar 2020,-0.3835701050030883
8,SUNDARAM,Sep 2019 - Dec 2019,0.4285714285714286
8,SUNDRMFAST,Sep 2019 - Dec 2019,-0.5143272023233301
8,SUPERHOUSE,Mar 2019 - Jun 2019,-0.4735243055555556
8,SUPREMEINF,Jun 2019 - Sep 2019,0.914691943127962
8,SURANAT&P,Jun 2019 - Sep 2019,-0.1666666666666666
8,SUVEN,Mar 2022 - Jun 2022,0.1805054151624548
8,SWANENERGY,Mar 2021 - Jun 2021,0.2470671880554568
8,SWANENERGY,Mar 2020 - Jun 2020,-0.1710050614605929
8,SWELECTES,Mar 2021 - Jun 2021,0.1492317406861713
8,TATACHEM,Dec 2019 - Mar 2020,-0.7293506843773176
8,TATACHEM,Dec 2018 - Mar 2019,-0.1407000154870683
8,TATACOMM,Sep 2019 - Dec 2019,-0.5181220028995205
8,TATACONSUM,Dec 2021 - Mar 2022,-0.1112532830493636
8,TATAPOWER,Jun 2019 - Sep 2019,-0.1447698744769874
8,TATASTLLP,Mar 2020 - Jun 2020,-0.1764808362369338
8,TDPOWERSYS,Sep 2019 - Dec 2019,0.1576236263736265
8,TIIL,Jun 2019 - Sep 2019,0.273767197402999
8,TEXRAIL,Dec 2021 - Mar 2022,-0.3854166666666667
8,THEMISMED,Jun 2018 - Sep 2018,-0.2420311853180627
8,THERMAX,Sep 2019 - Dec 2019,-0.0842355796154565
8,THOMASCOOK,Dec 2017 - Mar 2018,0.3016261973713521
8,THYROCARE,Mar 2020 - Jun 2020,0.7138683010262258
8,TIDEWATER,Jun 2019 - Sep 2019,-0.0849295493469785
8,TATAMTRDVR,Mar 2021 - Jun 2021,1.018331462775907
8,TORNTPHARM,Jun 2019 - Sep 2019,0.2067847046570451
8,TFCILTD,Jun 2022 - Sep 2022,0.5012831479897347
8,TRIL,Jun 2019 - Sep 2019,-0.2247191011235955
8,TREEHOUSE,Jun 2019 - Sep 2019,0.2767857142857144
8,TIINDIA,Sep 2018 - Dec 2018,0.2212404418011895
8,TVSSRICHAK,Dec 2019 - Mar 2020,-0.500448296473401
8,UCALFUEL,Dec 2021 - Mar 2022,-0.2517887563884157
8,UCALFUEL,Sep 2018 - Dec 2018,-0.1632496155817529
8,UFLEX,Dec 2019 - Mar 2020,-0.4561131992040681
8,UFO,Mar 2021 - Jun 2021,-0.1788079470198676
8,UNIVCABLES,Mar 2020 - Jun 2020,0.6728334956183059
8,UNIVCABLES,Jun 2019 - Sep 2019,0.1974960876369327
8,URJA,Dec 2019 - Mar 2020,-0.40625
8,USHAMART,Mar 2020 - Jun 2020,0.9141104294478526
8,USHAMART,Mar 2019 - Jun 2019,-0.2320819112627986
8,UVSL,Dec 2018 - Mar 2019,-0.5
8,V2RETAIL,Mar 2020 - Jun 2020,-0.2252410166520595
8,VAKRANGEE,Sep 2018 - Dec 2018,0.5509259259259258
8,VHL,Jun 2022 - Sep 2022,0.2528856243441762
8,VHL,Dec 2021 - Mar 2022,-0.1557988604134195
8,VARROC,Sep 2018 - Dec 2018,-0.2481590574374078
8,VASCONEQ,Mar 2019 - Jun 2019,-0.3509316770186336
8,VASCONEQ,Jun 2018 - Sep 2018,-0.3381037567084078
8,VERANDA,Mar 2022 - Jun 2022,0.4597590361445782
8,VERTOZ,Dec 2021 - Mar 2022,-0.2616731517509726
8,VICEROY,Mar 2018 - Jun 2018,-0.4975369458128079
8,VIKASLIFE,Mar 2021 - Jun 2021,0.6065573770491806
8,VIMALOIL,Jun 2018 - Sep 2018,-0.08
8,VINATIORGA,Sep 2021 - Dec 2021,-0.1432135477042487
8,VINDHYATEL,Mar 2020 - Jun 2020,0.546530612244898
8,VIPULLTD,Sep 2019 - Dec 2019,0.3524752475247524
8,VISASTEEL,Mar 2021 - Jun 2021,0.2669683257918551
8,VISESHINFO,Jun 2022 - Sep 2022,-0.375
8,VIVIMEDLAB,Jun 2022 - Sep 2022,-0.1182266009852217
8,IDEA,Mar 2018 - Jun 2018,-0.425513698630137
8,WANBURY,Dec 2019 - Mar 2020,0.3938730853391685
8,WELENT,Jun 2019 - Sep 2019,-0.1319547021171835
8,WELSPUNIND,Dec 2019 - Mar 2020,-0.550228310502283
8,WILLAMAGOR,Jun 2019 - Sep 2019,-0.3412073490813648
8,WINDMACHIN,Mar 2020 - Jun 2020,0.5247933884297521
8,WINDMACHIN,Mar 2019 - Jun 2019,-0.735
8,WOCKPHARMA,Mar 2020 - Jun 2020,0.2984059097978227
8,ZEEMEDIA,Mar 2022 - Jun 2022,0.2861842105263159
8,ZENTEC,Dec 2019 - Mar 2020,-0.5980565371024735
8,ZICOM,Sep 2018 - Dec 2018,-0.5
8,ZODIACLOTH,Jun 2018 - Sep 2018,0.1893990546927752
8,ZUARI,Dec 2021 - Mar 2022,0.7652464494569758
8,ZUARI,Sep 2019 - Dec 2019,0.3492407809110629
8,ZYLOG,Mar 2018 - Jun 2018,-0.1666666666666666
8,3MINDIA,Jun 2019 - Sep 2019,-0.1436289195362201
8,63MOONS,Mar 2021 - Jun 2021,0.1932367149758454
8,63MOONS,Dec 2018 - Mar 2019,1.4635451505016723
9,ACE,Jun 2019 - Sep 2019,-0.294773519163763
9,ADANITRANS,Mar 2020 - Jun 2020,0.4103413143148243
9,ADVENZYMES,Mar 2018 - Jun 2018,-0.1076480990274093
9,AHLUCONT,Mar 2020 - Jun 2020,0.4577053962080702
9,AIAENG,Sep 2021 - Dec 2021,-0.1713528986864282
9,ALEMBICLTD,Jun 2018 - Sep 2018,0.1448598130841122
9,APLLTD,Sep 2021 - Dec 2021,-0.0785337022132797
9,ALKEM,Sep 2019 - Dec 2019,0.2690162271805273
9,ALKYLAMINE,Jun 2019 - Sep 2019,0.1424246169055857
9,ALLCARGO,Dec 2018 - Mar 2019,0.1917943648047453
9,ALMONDZ,Mar 2019 - Jun 2019,-0.4858611825192802
9,ANURAS,Mar 2021 - Jun 2021,-0.0914293062431685
9,ASAHISONG,Mar 2020 - Jun 2020,-0.1689101172383847
9,AURIONPRO,Dec 2017 - Mar 2018,-0.0928730512249443
9,BAJFINANCE,Mar 2020 - Jun 2020,0.1149144254278729
9,BAJAJHLDNG,Mar 2020 - Jun 2020,-0.1150686991335074
9,BALKRISIND,Jun 2019 - Sep 2019,0.1456876456876456
9,BFINVEST,Mar 2020 - Jun 2020,-0.151147752990624
9,BHAGYANGR,Jun 2022 - Sep 2022,0.2315668202764978
9,BIGBLOC,Jun 2019 - Sep 2019,-0.1196078431372549
9,BBTC,Dec 2019 - Mar 2020,-0.4891687440900885
9,CEREBRAINT,Mar 2019 - Jun 2019,-0.1860902255639098
9,CINELINE,Sep 2019 - Dec 2019,0.2448979591836736
9,DEEPAKNTR,Jun 2019 - Sep 2019,0.1586672537795391
9,DOLLAR,Sep 2021 - Dec 2021,-0.2245169365563639
9,DYNAMATECH,Mar 2019 - Jun 2019,-0.247469981451954
9,ELECTCAST,Mar 2021 - Jun 2021,0.2469512195121951
9,EMAMIREAL,Jun 2020 - Sep 2020,-0.2511160714285714
9,EMAMIREAL,Mar 2020 - Jun 2020,0.6069930069930071
9,ESTER,Mar 2022 - Jun 2022,-0.2038767739702318
9,FCSSOFT,Jun 2020 - Sep 2020,0.7499999999999998
9,FINCABLES,Mar 2022 - Jun 2022,0.2941663218866363
9,FINCABLES,Jun 2019 - Sep 2019,0.1408820682980784
9,FINPIPE,Mar 2020 - Jun 2020,0.1326477615041031
9,FEL,Sep 2018 - Dec 2018,-0.1928306551297899
9,FELDVR,Sep 2018 - Dec 2018,-0.1448900388098318
9,GALAXYSURF,Jun 2018 - Sep 2018,0.1431694439861408
9,GANESHHOUC,Mar 2021 - Jun 2021,0.6653306613226453
9,GODFRYPHLP,Mar 2021 - Jun 2021,-0.0514795495539414
9,GODFRYPHLP,Mar 2020 - Jun 2020,-0.1141958626111738
9,GOKULAGRO,Jun 2019 - Sep 2019,0.394422310756972
9,GOKUL,Jun 2022 - Sep 2022,-0.1124087591240876
9,GOODLUCK,Dec 2019 - Mar 2020,-0.5197860962566845
9,HINDOILEXP,Sep 2019 - Dec 2019,-0.1642243557352198
9,IEX,Jun 2022 - Sep 2022,0.0685856432125089
9,IEX,Dec 2021 - Mar 2022,-0.2938756855575868
9,IMPAL,Dec 2019 - Mar 2020,-0.2917471466198419
9,INFIBEAM,Dec 2018 - Mar 2019,0.4542897327707456
9,IRCON,Mar 2019 - Jun 2019,-0.1889174655132102
9,ITC,Dec 2021 - Mar 2022,0.1520580081040735
9,IIFLWAM,Mar 2021 - Jun 2021,0.5030468100821717
9,JSL,Mar 2019 - Jun 2019,-0.2588699080157687
9,JINDWORLD,Mar 2019 - Jun 2019,-0.2313144329896906
9,JMCPROJECT,Sep 2019 - Dec 2019,-0.206194314806958
9,KNRCON,Mar 2021 - Jun 2021,0.40324449594438
9,KPRMILL,Jun 2019 - Sep 2019,0.1283956535634388
9,KRBL,Mar 2018 - Jun 2018,0.1558710440698018
9,KSB,Dec 2021 - Mar 2022,0.5238267521190823
9,L&TFH,Sep 2021 - Dec 2021,-0.2137657180675049
9,L&TFH,Jun 2021 - Sep 2021,-0.1964969896004377
9,DAAWAT,Mar 2018 - Jun 2018,-0.3705250596658711
9,LUXIND,Mar 2020 - Jun 2020,0.2612942612942614
9,LYKALABS,Mar 2022 - Jun 2022,-0.256318974724101
9,MAHSEAMLES,Mar 2020 - Jun 2020,0.1308348294434469
9,MAHASTEEL,Jun 2019 - Sep 2019,0.4002636203866432
9,MAHESHWARI,Jun 2019 - Sep 2019,-0.2067372473532242
9,MANINDS,Mar 2020 - Jun 2020,0.4508276533592988
9,MANINFRA,Jun 2018 - Sep 2018,-0.1901489117983962
9,MANAKSIA,Jun 2021 - Sep 2021,0.1105955143078111
9,MARATHON,Jun 2018 - Sep 2018,-0.3964901844140392
9,MARKSANS,Sep 2018 - Dec 2018,-0.2637362637362638
9,MAXVIL,Sep 2021 - Dec 2021,-0.2336892052194543
9,MOL,Mar 2022 - Jun 2022,-0.1757096658282429
9,MPSLTD,Jun 2021 - Sep 2021,-0.1739369753681025
9,MUNJALAU,Dec 2021 - Mar 2022,-0.2014462809917355
9,NAHARPOLY,Dec 2019 - Mar 2020,-0.2624113475177305
9,NCC,Jun 2019 - Sep 2019,-0.3134110787172011
9,NMDC,Mar 2021 - Jun 2021,-0.2081984897518877
9,NRBBEARING,Mar 2022 - Jun 2022,0.3898233809924305
9,ONGC,Mar 2019 - Jun 2019,-0.3098259073473
9,PANACHE,Jun 2022 - Sep 2022,-0.277511961722488
9,PANSARI,Mar 2022 - Jun 2022,-0.2315484804630969
9,PATELENG,Mar 2022 - Jun 2022,-0.2688766114180478
9,PETRONET,Sep 2018 - Dec 2018,0.1049857236986602
9,PIONEEREMB,Jun 2019 - Sep 2019,-0.174442190669371
9,PEL,Mar 2021 - Jun 2021,0.6604808968874465
9,PNCINFRA,Mar 2020 - Jun 2020,0.2865064695009242
9,POKARNA,Mar 2019 - Jun 2019,-0.3359396816531695
9,POLYCAB,Mar 2019 - Jun 2019,0.3278089410164883
9,PRESTIGE,Mar 2018 - Jun 2018,-0.3690875232774674
9,PRIMESECU,Mar 2021 - Jun 2021,-0.258364312267658
9,PRSMJOHNSN,Mar 2019 - Jun 2019,-0.2023874118285404
9,RVNL,Mar 2019 - Jun 2019,-0.217391304347826
9,RAJESHEXPO,Sep 2019 - Dec 2019,0.104823339686263
9,RAJESHEXPO,Sep 2018 - Dec 2018,0.1026737967914439
9,RAJRATAN,Sep 2021 - Dec 2021,-0.812003758082641
9,RKFORGE,Sep 2019 - Dec 2019,0.412394268945279
9,RAMKY,Mar 2022 - Jun 2022,-0.2584070796460176
9,RELIANCE,Mar 2020 - Jun 2020,0.1022832349384737
9,RELIANCE,Dec 2018 - Mar 2019,-0.1110429669179985
9,RPOWER,Sep 2019 - Dec 2019,-0.6190476190476191
9,RGL,Mar 2021 - Jun 2021,0.410258887171561
9,RITES,Mar 2022 - Jun 2022,0.4851731394681459
9,RKEC,Mar 2022 - Jun 2022,-0.1849390919158361
9,RPPINFRA,Mar 2019 - Jun 2019,-0.537663335895465
9,REPL,Mar 2020 - Jun 2020,0.4146666666666666
9,SADBHAV,Jun 2021 - Sep 2021,-0.2895522388059701
9,SAKSOFT,Jun 2019 - Sep 2019,-0.1437982307547524
9,SALASAR,Jun 2019 - Sep 2019,-0.345750452079566
9,SANDHAR,Jun 2019 - Sep 2019,-0.1359816653934301
9,SAREGAMA,Mar 2020 - Jun 2020,0.2965424151178486
9,SHAREINDIA,Sep 2021 - Dec 2021,-0.19902496099844
9,SFL,Mar 2018 - Jun 2018,0.2472969333179421
9,SHIRPUR-G,Dec 2018 - Mar 2019,-0.6684961580680571
9,SILINV,Mar 2019 - Jun 2019,0.2287249925350852
9,SJS,Mar 2022 - Jun 2022,0.3184645929847783
9,SOLARA,Mar 2019 - Jun 2019,-0.3578375933046823
9,SONATSOFTW,Dec 2021 - Mar 2022,-0.1749102512963702
9,SONATSOFTW,Dec 2017 - Mar 2018,0.3190551736294729
9,ADROITINFO,Sep 2021 - Dec 2021,-0.4397163120567375
9,SREINFRA,Mar 2020 - Jun 2020,0.1666666666666667
9,SUNTV,Mar 2020 - Jun 2020,0.1855413105413106
9,SUNFLAG,Dec 2019 - Mar 2020,-0.4305732484076432
9,SUVENPHAR,Mar 2022 - Jun 2022,-0.2249889624724061
9,TARC,Sep 2021 - Dec 2021,0.1865596790371112
9,TCIDEVELOP,Jun 2018 - Sep 2018,-0.217174515235457
9,TDPOWERSYS,Sep 2021 - Dec 2021,-0.2169491525423729
9,TEXMOPIPES,Jun 2018 - Sep 2018,1.1910112359550562
9,THEINVEST,Jun 2019 - Sep 2019,-0.1753731343283582
9,TI,Dec 2021 - Mar 2022,-0.2542161149281698
9,TORNTPHARM,Sep 2019 - Dec 2019,0.2580963421552424
9,TREJHARA,Mar 2019 - Jun 2019,-0.6156521739130435
9,TRIGYN,Mar 2019 - Jun 2019,-0.330521472392638
9,TIINDIA,Jun 2019 - Sep 2019,0.3175200803212851
9,UNIVASTU,Mar 2022 - Jun 2022,0.1990489130434783
9,UNIVCABLES,Mar 2022 - Jun 2022,0.4775761725436494
9,UNIVCABLES,Mar 2021 - Jun 2021,-0.2629501726689688
9,VARDMNPOLY,Mar 2021 - Jun 2021,0.6540284360189572
9,VEDL,Mar 2020 - Jun 2020,0.2535612535612536
9,VETO,Mar 2020 - Jun 2020,0.1099656357388317
9,VETO,Mar 2019 - Jun 2019,-0.226457399103139
9,VETO,Mar 2018 - Jun 2018,-0.2612312811980032
9,WELCORP,Jun 2020 - Sep 2020,0.2529592284085928
9,WELENT,Jun 2018 - Sep 2018,-0.189648200566114
9,WILLAMAGOR,Mar 2019 - Jun 2019,-0.4976
9,WORTH,Mar 2020 - Jun 2020,-0.1726990692864529
9,ZEELEARN,Jun 2022 - Sep 2022,0.2318840579710144
9,ZENSARTECH,Mar 2020 - Jun 2020,0.4663341645885288
10,AJRINFRA,Sep 2021 - Dec 2021,1.290322580645161
10,ALCHEM,Jun 2019 - Sep 2019,-0.3181818181818182
10,ANGIND,Mar 2017 - Jun 2017,-0.3248407643312102
10,ANSALAPI,Mar 2022 - Jun 2022,0.394160583941606
10,APTECHT,Mar 2020 - Jun 2020,0.2825278810408922
10,ARIHANT,Mar 2020 - Jun 2020,0.3379310344827585
10,ARSHIYA,Mar 2020 - Jun 2020,-0.2291666666666666
10,ATLASCYCLE,Jun 2019 - Sep 2019,-0.2595896520963425
10,AUTOIND,Mar 2020 - Jun 2020,0.5415929203539822
10,AUTOIND,Dec 2019 - Mar 2020,-0.573394495412844
10,BHEL,Mar 2021 - Jun 2021,0.2836700336700337
10,BRFL,Mar 2020 - Jun 2020,0.8827160493827161
10,BRFL,Dec 2019 - Mar 2020,0.3999999999999999
10,CASTEXTECH,Sep 2019 - Dec 2019,-0.5833333333333334
10,CASTEXTECH,Sep 2018 - Dec 2018,-0.4642857142857142
10,CCCL,Mar 2020 - Jun 2020,1.75
10,CHENNPETRO,Jun 2019 - Sep 2019,-0.3241741278172275
10,CHROMATIC,Mar 2020 - Jun 2020,-0.3809523809523809
10,COMPUSOFT,Dec 2018 - Mar 2019,0.1546961325966849
10,CCHHL,Mar 2020 - Jun 2020,0.2105263157894737
10,CCHHL,Mar 2019 - Jun 2019,-0.5592105263157895
10,DQE,Dec 2019 - Mar 2020,0.7777777777777778
10,DQE,Mar 2019 - Jun 2019,-0.4466019417475728
10,EROSMEDIA,Mar 2021 - Jun 2021,-0.39568345323741
10,ESSARSHPNG,Dec 2021 - Mar 2022,-0.2346938775510204
10,FCONSUMER,Mar 2020 - Jun 2020,-0.294642857142857
10,FEL,Sep 2021 - Dec 2021,0.3257142857142857
10,FELDVR,Sep 2021 - Dec 2021,0.3114035087719297
10,GFLLIMITED,Mar 2020 - Jun 2020,0.2238717339667457
10,GUJAPOLLO,Mar 2020 - Jun 2020,0.3498583569405099
10,GAL,Mar 2022 - Jun 2022,-0.3626373626373626
10,GAL,Dec 2019 - Mar 2020,-0.4523809523809524
10,GAL,Sep 2019 - Dec 2019,0.3076923076923076
10,HCL-INSYS,Mar 2019 - Jun 2019,-0.4561403508771929
10,HMT,Sep 2021 - Dec 2021,0.1181506849315068
10,IMAGICAA,Mar 2020 - Jun 2020,-0.2021276595744681
10,INDLMETER,Jun 2021 - Sep 2021,-0.1653846153846154
10,IBREALEST,Jun 2020 - Sep 2020,-0.2267106347897774
10,IBREALEST,Mar 2020 - Jun 2020,0.5454545454545454
10,KAUSHALYA,Mar 2021 - Jun 2021,0.9487179487179488
10,KIRIINDUS,Jun 2022 - Sep 2022,0.0926849542809641
10,KECL,Sep 2018 - Dec 2018,0.310924369747899
10,KOLTEPATIL,Jun 2020 - Sep 2020,-0.1040161802947125
10,LAXMIMACH,Jun 2019 - Sep 2019,-0.1806170218208794
10,LYPSAGEMS,Jun 2021 - Sep 2021,0.2717391304347826
10,MADHUCON,Jun 2019 - Sep 2019,-0.3267326732673267
10,MAHAPEXLTD,Jun 2019 - Sep 2019,0.1251564455569461
10,MAHLIFE,Mar 2020 - Jun 2020,0.3861070201276388
10,MANUGRAPH,Mar 2020 - Jun 2020,-0.2125603864734299
10,MANUGRAPH,Jun 2019 - Sep 2019,-0.2085889570552147
10,MBLINFRA,Mar 2021 - Jun 2021,-0.4251290877796902
10,MBECL,Sep 2018 - Dec 2018,-0.5517241379310344
10,MEP,Jun 2022 - Sep 2022,-0.4054794520547945
10,NITESHEST,Sep 2018 - Dec 2018,0.2300884955752211
10,NITCO,Sep 2019 - Dec 2019,0.3568464730290457
10,ONEPOINT,Mar 2020 - Jun 2020,-0.247104247104247
10,PARSVNATH,Mar 2022 - Jun 2022,-0.3672566371681416
10,PARSVNATH,Mar 2021 - Jun 2021,0.3052631578947369
10,PKTEA,Mar 2022 - Jun 2022,0.203589455973079
10,PODDARHOUS,Mar 2020 - Jun 2020,-0.2504878048780487
10,PNC,Jun 2019 - Sep 2019,-0.1677631578947367
10,RADAAN,Mar 2022 - Jun 2022,-0.3666666666666667
10,RADAAN,Mar 2021 - Jun 2021,-0.4666666666666666
10,RADAAN,Mar 2020 - Jun 2020,-0.0384615384615384
10,RASOYPR,Mar 2017 - Jun 2017,0.3333333333333335
10,RCOM,Sep 2019 - Dec 2019,1.0
10,SEPOWER,Mar 2020 - Jun 2020,0.1666666666666666
10,SELMC,Jun 2022 - Sep 2022,0.3397841171935235
10,SETUINFRA,Jun 2021 - Sep 2021,-0.1851851851851851
10,SPTL,Mar 2020 - Jun 2020,-0.2745098039215685
10,SITINET,Mar 2022 - Jun 2022,-0.25
10,SOMATEX,Mar 2022 - Jun 2022,0.2426470588235293
10,SOMATEX,Dec 2021 - Mar 2022,0.6532258064516129
10,SPICEJET,Mar 2020 - Jun 2020,0.1176470588235293
10,STAMPEDE,Dec 2019 - Mar 2020,-0.25
10,SIL,Mar 2020 - Jun 2020,-0.1415094339622641
10,SIL,Jun 2019 - Sep 2019,0.3526570048309179
10,SUVEN,Jun 2021 - Sep 2021,-0.1331645569620253
10,SUVEN,Mar 2020 - Jun 2020,0.5638450502152079
10,TATAMOTORS,Mar 2020 - Jun 2020,0.4510272336359291
10,TEXINFRA,Mar 2022 - Jun 2022,-0.1655913978494623
10,TATAMTRDVR,Mar 2020 - Jun 2020,0.7746666666666666
10,TREEHOUSE,Mar 2021 - Jun 2021,0.3505154639175258
10,TREEHOUSE,Jun 2018 - Sep 2018,-0.5375
10,TRF,Mar 2020 - Jun 2020,0.4553349875930522
10,UFO,Jun 2020 - Sep 2020,0.2337298810356893
10,UTTAMSTL,Mar 2020 - Jun 2020,-0.1818181818181817
10,UTTAMSTL,Mar 2019 - Jun 2019,-0.3095238095238096
10,UVSL,Mar 2020 - Jun 2020,0.3333333333333332
10,UVSL,Jun 2018 - Sep 2018,1.0
10,VICEROY,Mar 2021 - Jun 2021,-0.3205128205128205
10,VICEROY,Mar 2020 - Jun 2020,0.318181818181818
10,VIPULLTD,Mar 2020 - Jun 2020,0.2183908045977011
10,VISESHINFO,Mar 2022 - Jun 2022,-0.1250000000000001
10,VISESHINFO,Sep 2021 - Dec 2021,-0.3333333333333333
10,VISESHINFO,Dec 2017 - Mar 2018,-0.5
10,YAARI,Mar 2022 - Jun 2022,0.7322175732217573
11,A2ZINFRA,Sep 2021 - Dec 2021,1.0526315789473684
11,A2ZINFRA,Mar 2021 - Jun 2021,-0.2636363636363636
11,A2ZINFRA,Mar 2020 - Jun 2020,0.3414634146341465
11,A2ZINFRA,Sep 2019 - Dec 2019,-0.3928571428571429
11,AARTIDRUGS,Dec 2019 - Mar 2020,-0.2650803756167435
11,AARTIDRUGS,Dec 2017 - Mar 2018,-0.1932773109243697
11,AARTIIND,Jun 2019 - Sep 2019,-0.5657417877127366
11,AARVEEDEN,Sep 2019 - Dec 2019,0.2452107279693486
11,AARVEEDEN,Jun 2019 - Sep 2019,-0.282420749279539
11,AARVEEDEN,Sep 2018 - Dec 2018,0.3052208835341366
11,ABCAPITAL,Mar 2020 - Jun 2020,0.2087813620071685
11,ABCAPITAL,Mar 2019 - Jun 2019,-0.2019704433497537
11,ABAN,Mar 2021 - Jun 2021,0.5222584147665581
11,ABAN,Mar 2020 - Jun 2020,0.4669603524229074
11,ABAN,Mar 2019 - Jun 2019,-0.5524475524475525
11,ABAN,Mar 2018 - Jun 2018,-0.3537971805366076
11,ACC,Dec 2019 - Mar 2020,0.184077413679349
11,ACCELYA,Sep 2018 - Dec 2018,0.0300845620121422
11,ACCURACY,Mar 2022 - Jun 2022,-0.3272197463147068
11,ADANIGREEN,Mar 2021 - Jun 2021,0.2784275045793998
11,ADANIPORTS,Mar 2020 - Jun 2020,0.3698213606993537
11,ADANITRANS,Mar 2018 - Jun 2018,-0.286095463978654
11,ADVENZYMES,Mar 2019 - Jun 2019,-0.2584017923823749
11,AEGISCHEM,Jun 2021 - Sep 2021,0.1525029103608847
11,AEGISCHEM,Mar 2021 - Jun 2021,-0.348307596318827
11,AEGISCHEM,Sep 2018 - Dec 2018,0.1345444971037387
11,AEGISCHEM,Mar 2018 - Jun 2018,-0.2307837582625118
11,AGARIND,Mar 2018 - Jun 2018,0.4204637917005694
11,ATFL,Sep 2021 - Dec 2021,-0.1830864883991305
11,ATFL,Mar 2021 - Jun 2021,-0.0791397849462365
11,ATFL,Mar 2020 - Jun 2020,0.4147524480644275
11,AHLUCONT,Sep 2021 - Dec 2021,-0.1288854351687388
11,AIAENG,Mar 2021 - Jun 2021,0.116691969225227
11,AIAENG,Sep 2019 - Dec 2019,-0.3025560184663889
11,AJANTPHARM,Mar 2020 - Jun 2020,0.1390835757736048
11,AJANTPHARM,Mar 2018 - Jun 2018,-0.1413196274819891
11,AJMERA,Sep 2018 - Dec 2018,0.1916873449131514
11,AKZOINDIA,Dec 2018 - Mar 2019,0.0609407071203492
11,ALANKIT,Sep 2019 - Dec 2019,-0.2718120805369128
11,ALEMBICLTD,Mar 2021 - Jun 2021,-0.1140383891607075
11,ALEMBICLTD,Jun 2019 - Sep 2019,-0.2714440825190011
11,ALICON,Jun 2019 - Sep 2019,0.2338182897862232
