SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,margin,ebitda,revenue,profit,Change
IFBIND,ifbindustries,IFB02,Jun 2021 - Sep 2021,30-10-2021,1251.35,1278.95,1097.15,3.095132743362832,2.2102323503127796,0.4220533856008406,2.6775111834078897,-0.12322691493187345
IFBIND,ifbindustries,IFB02,Mar 2021 - Jun 2021,,944.75,1304.15,880.25,1.444561774023231,1.640760568580395,-0.442486539402839,1.186909090909091,0.38041810002646215
IFBIND,ifbindustries,IFB02,Jun 2020 - Sep 2020,30-10-2020,704.9,1417.1,694.5,3.3469640644361833,1.9141609272635647,0.6101917912269755,2.4765574823378294,1.0103560788764363
IFBIND,ifbindustries,IFB02,Mar 2020 - Jun 2020,06-07-2020,427.15,656.35,363.55,0.6066525871172123,0.30613744946710775,-0.7638748738647831,0.5571987820791648,0.5365796558585978
IFBIND,ifbindustries,IFB02,Dec 2019 - Mar 2020,,415.1,656.35,363.55,1.483221476510067,1.6859110169491525,-0.419020752781504,1.7293713163064834,0.5811852565646832
IFBIND,ifbindustries,IFB02,Sep 2019 - Dec 2019,28-01-2020,662.35,662.35,239.85,-0.47222222222222215,-0.4590733590733591,0.008521818914823509,-0.4612794612794613,-0.6378802747791953
IFBIND,ifbindustries,IFB02,Jun 2019 - Sep 2019,,735.25,739.5,561.7,0.5830188679245283,0.591690923524742,0.021985417835109454,0.5585253456221198,-0.23604216252975171
IFBIND,ifbindustries,IFB02,Mar 2019 - Jun 2019,25-07-2019,634.9,743.45,568.05,0.47511312217194573,0.5106934543097862,0.06331001261612566,0.4697286012526096,0.17097180658371408
IFBIND,ifbindustries,IFB02,Dec 2018 - Mar 2019,,762.5,776.7,568.05,-1.8879310344827591,-2.101986754966888,-0.07025223460266924,-2.561023622047244,-0.255016393442623
IFBIND,ifbindustries,IFB02,Sep 2018 - Dec 2018,31-01-2019,816.6,977.95,711.25,-0.3104477611940297,-0.28736122971818945,0.017246803763978986,-0.8999447208402431,0.19758755816801374
IFBIND,ifbindustries,IFB02,Jun 2018 - Sep 2018,30-10-2018,876.8,924.95,779.25,0.22551252847380407,0.3074626865671642,0.105616996507567,0.6060517893511783,-0.11125684306569339
IFBIND,ifbindustries,IFB02,Mar 2018 - Jun 2018,26-07-2018,1160.6,1201.9,870.75,-0.7117647058823531,-0.5110153256704982,0.11833327909928089,-0.4586410635155097,-0.24974151301051176
IFBIND,ifbindustries,IFB02,Dec 2017 - Mar 2018,,1220.0,1220.0,1004.65,0.16666666666666677,0.15562599049128367,-0.013803539463728835,0.12455696202531649,-0.17651639344262296
IFGLEXPOR,ifglrefractories,IFG,Jun 2022 - Sep 2022,12-11-2022,248.35,278.25,246.9,0.19623655913978494,0.15836926695413572,-0.047335898332750405,0.25192802056555264,0.12039460438896721
IFGLEXPOR,ifglrefractories,IFG,Mar 2022 - Jun 2022,13-08-2022,267.45,277.5,244.35,-0.2909698996655517,-0.2990218910107127,-0.0052877657798063955,-0.4226804123711339,-0.08637128435221535
IFGLEXPOR,ifglrefractories,IFG,Dec 2021 - Mar 2022,28-05-2022,274.05,288.15,242.7,-0.11139896373057,0.0354965937612048,0.13174796522894644,0.08695652173913047,-0.11439518336070068
IFGLEXPOR,ifglrefractories,IFG,Sep 2021 - Dec 2021,13-02-2021,244.8,409.5,244.8,-0.07808857808857808,-0.06505576208178439,0.011924879635239005,-0.05873015873015889,0.6727941176470588
IFGLEXPOR,ifglrefractories,IFG,Jun 2021 - Sep 2021,13-11-2021,310.6,335.75,273.7,0.05945945945945954,0.16579406631762653,0.11336280615702345,0.1069465267366317,-0.11880231809401169
IFGLEXPOR,ifglrefractories,IFG,Mar 2021 - Jun 2021,14-08-2021,415.2,415.2,286.0,-0.46321839080459787,-0.5104602510460252,-0.031882370068423316,1.1415780637940682,-0.3111753371868979
IFGLEXPOR,ifglrefractories,IFG,Jun 2020 - Sep 2020,12-11-2020,169.1,300.45,166.15,0.38717948717948714,0.49375,0.1746070427683685,0.5062984496124031,0.7767593140153755
IFGLEXPOR,ifglrefractories,IFG,Mar 2020 - Jun 2020,18-07-2020,132.9,185.4,107.45,0.41143654114365413,0.3573388203017833,-0.09285503395335107,2.36702649656526,0.39503386004514673
IFGLEXPOR,ifglrefractories,IFG,Dec 2019 - Mar 2020,,133.2,185.4,107.45,-0.2559241706161138,-0.23479188900747078,0.01697510018460989,1.5218951902368987,0.39189189189189205
IFGLEXPOR,ifglrefractories,IFG,Sep 2019 - Dec 2019,09-02-2019,211.7,242.15,201.7,-0.2584905660377359,-0.25929127052722556,-0.0010993037742763334,-0.7235213204951857,0.14383561643835624
IFGLEXPOR,ifglrefractories,IFG,Jun 2019 - Sep 2019,11-11-2019,150.85,161.85,129.55,-0.1094452773613194,-0.2800274536719285,-0.15245241581259147,-0.08220271348762978,-0.14119986741796475
IFGLEXPOR,ifglrefractories,IFG,Mar 2019 - Jun 2019,10-08-2019,149.4,175.2,133.6,0.16216216216216217,0.16997319034852537,0.009369541051294209,0.03761061946902653,0.1726907630522087
IFGLEXPOR,ifglrefractories,IFG,Dec 2018 - Mar 2019,11-05-2019,226.95,226.95,139.7,0.1500000000000001,0.2021963824289406,0.06011542160949022,0.3693486590038314,-0.3844459131967394
IFGLEXPOR,ifglrefractories,IFG,Sep 2018 - Dec 2018,10-02-2018,298.45,298.45,232.9,-0.7058823529411766,-0.5967611336032388,0.0649837966911138,-0.6670716889428918,-0.21963477969509126
IFGLEXPOR,ifglrefractories,IFG,Jun 2018 - Sep 2018,10-11-2018,251.2,258.7,209.35,0.01668520578420471,-0.06237322515212984,-0.08053630062021158,-0.12682215743440234,-0.16660031847133758
IFGLEXPOR,ifglrefractories,IFG,Mar 2018 - Jun 2018,11-08-2018,243.1,267.65,210.0,-0.11764705882352952,-0.0763723150357996,0.03659154216257275,-0.28137128072445006,-0.13615795968737143
IFGLEXPOR,ifglrefractories,IFG,Dec 2017 - Mar 2018,19-05-2018,230.0,249.5,195.0,0.39473684210526316,0.4425720620842572,0.07946729749857631,0.6643109540636042,-0.15217391304347827
IGPL,igpetrochemicals,IGP,Jun 2022 - Sep 2022,10-11-2022,535.0,535.2,510.85,-0.21633237822349566,-0.4098917694437454,-0.15956213100927738,-0.4630666425862382,-0.04514018691588781
IGPL,igpetrochemicals,IGP,Mar 2022 - Jun 2022,05-08-2022,628.5,633.2,515.25,-0.17962308598351004,0.07542622511827192,0.21626536147773237,0.0912233057647204,-0.1801909307875895
IGPL,igpetrochemicals,IGP,Dec 2021 - Mar 2022,20-05-2022,680.45,680.45,552.6,-0.01597603594608089,0.00405483684108903,0.019740530925542885,-0.010051616408584554,-0.18789036666911604
IGPL,igpetrochemicals,IGP,Sep 2021 - Dec 2021,09-02-2021,474.7,522.95,413.4,0.07272727272727274,0.13852268321054664,0.07084812623274164,0.12533620225927908,-0.1291341900147462
IGPL,igpetrochemicals,IGP,Jun 2021 - Sep 2021,01-11-2021,863.15,863.15,651.45,-0.0063593004769474,0.17216158433667167,0.17746454954572466,0.20848708487084883,-0.24526443839425352
IGPL,igpetrochemicals,IGP,Mar 2021 - Jun 2021,06-08-2021,709.9,975.85,524.75,-0.6777251184834124,-0.8378415114856602,-0.0952823371528852,-0.9395881895881896,0.3746302296098043
IGPL,igpetrochemicals,IGP,Jun 2020 - Sep 2020,10-11-2020,305.7,490.3,305.7,0.5755244755244755,0.7512265512265512,0.41368212576332736,0.9037548554164868,0.6038599934576383
IGPL,igpetrochemicals,IGP,Mar 2020 - Jun 2020,13-08-2020,189.05,326.8,187.1,0.35914332784184516,-0.21113689095127616,-0.8895847994370162,-0.7757847533632287,0.728643216080402
IGPL,igpetrochemicals,IGP,Dec 2019 - Mar 2020,24-06-2020,150.1,269.65,138.25,-0.015424164524421607,-0.04214559386973193,-0.026330490484525692,-0.12878787878787873,0.7964690206528979
IGPL,igpetrochemicals,IGP,Sep 2019 - Dec 2019,07-02-2019,270.55,338.8,223.6,0.21012658227848102,0.23437500000000006,0.03258581899992729,0.24384787472035793,0.2522639068564036
IGPL,igpetrochemicals,IGP,Jun 2019 - Sep 2019,13-11-2019,144.65,193.35,127.7,-1.3942307692307692,-1.2220888355342139,0.07018004501125294,-1.6804733727810652,0.3366747321119944
IGPL,igpetrochemicals,IGP,Mar 2019 - Jun 2019,09-08-2019,204.65,204.65,135.55,-0.3574297188755021,-0.7158292814694759,-0.26297954737988627,-0.9944812362030905,-0.3376496457366235
IGPL,igpetrochemicals,IGP,Dec 2018 - Mar 2019,22-05-2019,257.6,313.9,166.65,0.09072978303747534,0.08438287153652403,-0.00753800945445258,0.02767017155506364,-0.3530667701863354
IGPL,igpetrochemicals,IGP,Sep 2018 - Dec 2018,14-02-2018,748.9,781.65,634.9,-1.2255965292841646,-1.288170563961486,-0.027897539944204956,-1.311326124075128,-0.15222326078248097
IGPL,igpetrochemicals,IGP,Jun 2018 - Sep 2018,14-11-2018,437.5,437.65,223.6,-0.10721247563352823,-0.19837691614066708,-0.08237725141870213,-0.0004924895345974668,-0.48891428571428575
IGL,indraprasthagas,IG04,Jun 2022 - Sep 2022,22-10-2022,381.75,443.55,381.75,-0.41787439613526567,-0.1550053379321673,0.1856619803060668,-0.1783844323113539,0.16188605108055013
IGL,indraprasthagas,IG04,Sep 2021 - Dec 2021,10-02-2021,556.5,569.05,487.0,-0.42819148936170215,-0.18072896657702645,0.1734493062388849,-0.18352132762867887,-0.12488769092542677
IGL,indraprasthagas,IG04,Jun 2021 - Sep 2021,09-11-2021,494.0,510.85,392.8,0.10204841713221609,0.32307066598881545,0.24612410509013266,0.3309689434189626,-0.20485829959514168
IGL,indraprasthagas,IG04,Jun 2020 - Sep 2020,11-11-2020,448.3,567.95,435.25,0.7172630751081399,0.8746997160952174,0.5567763788053361,0.9167827991240295,0.26689716707561906
IGL,indraprasthagas,IG04,Mar 2020 - Jun 2020,26-08-2020,413.45,449.65,365.45,-2.068150208623087,-6.46165577342048,-1.4312604726185068,-7.276486671223513,-0.11609626315152981
IGL,indraprasthagas,IG04,Dec 2019 - Mar 2020,17-06-2020,474.15,474.15,387.9,0.004986400725294626,-0.06639609915617976,-0.07190843333140107,-0.10637155717058273,-0.18190446061372983
IGL,indraprasthagas,IG04,Sep 2019 - Dec 2019,06-02-2019,299.7,327.2,269.3,0.005466970387243781,-0.011581743011253077,-0.016993456197383662,-0.3936102713395289,-0.1014347681014347
IGL,indraprasthagas,IG04,Jun 2019 - Sep 2019,07-11-2019,393.2,517.55,393.2,0.031149793861658257,0.09762897201320846,0.06873467458418278,0.4337020273708455,0.3162512716174974
IGL,indraprasthagas,IG04,Mar 2019 - Jun 2019,14-08-2019,316.4,426.85,316.4,0.028368794326241037,0.04895167821470348,0.021242037408319033,-0.004114447860014209,0.34908343868520875
IGL,indraprasthagas,IG04,Dec 2018 - Mar 2019,24-05-2019,314.05,348.95,297.1,0.025790754257907597,0.04633046330463304,0.020977026396307708,0.11506217030896763,0.11112880114631421
IGL,indraprasthagas,IG04,Sep 2018 - Dec 2018,07-02-2018,292.25,310.8,266.4,-0.020979020979021063,0.03803161584760897,0.05772439547633556,0.02985789557719935,-0.08845166809238673
IGL,indraprasthagas,IG04,Jun 2018 - Sep 2018,05-11-2018,284.0,287.05,248.3,-0.04011741682974561,0.057927667766776755,0.09437846953833177,0.05294053105113016,-0.12570422535211265
IIFL,iiflfinance,II15,Sep 2019 - Dec 2019,27-01-2020,169.65,209.55,74.1,0.024480306345733126,0.041442391838593974,0.01734823580977424,0.5273313654750191,-0.5632183908045978
IIFL,iiflfinance,II15,Jun 2019 - Sep 2019,23-10-2019,117.95,170.7,112.55,-0.025795597925136738,-0.08944472236118056,-0.06205395375392515,-1.0154967040592113,0.4472233997456548
IIFL,iiflfinance,II15,Mar 2019 - Jun 2019,,113.45,136.85,105.15,0.0911575782424491,-0.06697125539535315,-0.1739239995968148,-0.7551641037411062,0.20625826355222557
IIFL,iiflfinance,II15,Dec 2018 - Mar 2019,14-05-2019,438.0,444.5,105.2,0.045864661654135296,-0.22219353172810016,-0.2810214799868344,0.26633757232992256,-0.7598173515981735
IIFL,iiflfinance,II15,Sep 2018 - Dec 2018,30-01-2019,450.4,466.95,317.5,-0.19999999999999996,0.212433317487984,0.34366290013572914,0.2788521522145976,-0.2950710479573712
IIFL,iiflfinance,II15,Jun 2018 - Sep 2018,,471.85,507.4,360.2,-0.039926451273969085,-0.022645474258377474,0.016654468707980815,-0.20025951557093424,-0.23662180777789557
IIFL,iiflfinance,II15,Mar 2018 - Jun 2018,31-07-2018,674.0,743.2,353.1,0.0657994443041173,0.17673676387006507,0.11874615963790257,-0.6370141570141571,-0.47611275964391686
IIFL,iiflfinance,II15,Dec 2017 - Mar 2018,,670.25,743.2,526.1,0.05326483709612002,-0.49892461697777535,-0.5831991200848491,0.052611717349602245,-0.21506900410294663
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2022 - Sep 2022,11-11-2022,7.95,7.95,7.3,0.24298315958299913,0.18443316412859556,-0.07721518987341765,0.40365111561866124,-0.08176100628930821
IVC,ilandfsinvestmentmanagers,ILF02,Mar 2022 - Jun 2022,12-08-2022,6.7,9.2,6.4,-2.088629943502825,-1.1286307053941906,0.31081081081081074,-2.3197278911564627,0.3731343283582088
IVC,ilandfsinvestmentmanagers,ILF02,Dec 2021 - Mar 2022,30-05-2022,6.65,7.15,5.75,0.7867840402423687,0.8011695906432748,0.06734867860187561,0.7858606557377049,-0.1353383458646617
IVC,ilandfsinvestmentmanagers,ILF02,Sep 2021 - Dec 2021,12-02-2021,4.5,5.35,3.8,0.0032171581769436315,-0.07352941176470584,-0.07678244972577696,0.4066985645933014,0.1888888888888888
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2021 - Sep 2021,12-11-2021,6.05,10.75,5.65,0.3883808499193115,0.6255707762557078,0.38794567062818336,0.9435483870967741,0.7768595041322315
IVC,ilandfsinvestmentmanagers,ILF02,Mar 2021 - Jun 2021,13-08-2021,6.8,6.8,5.55,-1.6877748460861917,-4.829268292682928,-1.1692094313453536,-78.42857142857142,-0.18382352941176472
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2020 - Sep 2020,11-11-2020,3.85,5.5,3.7,-0.666502463054187,0.07457627118644074,0.4445973847212663,-0.06000000000000005,0.42857142857142855
IVC,ilandfsinvestmentmanagers,ILF02,Mar 2020 - Jun 2020,28-07-2020,3.25,5.25,3.25,0.9810818799881762,0.978021978021978,-0.15489467162329615,0.9858490566037736,0.6153846153846154
IVC,ilandfsinvestmentmanagers,ILF02,Dec 2019 - Mar 2020,,3.4,4.35,2.95,8.703124999999998,8.833333333333334,-0.02360515021459215,51.0,0.2794117647058823
IVC,ilandfsinvestmentmanagers,ILF02,Sep 2019 - Dec 2019,06-02-2019,4.95,6.1,4.35,-2.269776876267749,-2.021276595744681,0.07651991614255751,0.4266666666666667,0.2323232323232322
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2019 - Sep 2019,12-11-2019,3.75,4.15,3.1,-2.338709677419355,-2.323943661971831,0.004540295119182852,-3.7209302325581395,-0.1733333333333333
IVC,ilandfsinvestmentmanagers,ILF02,Mar 2019 - Jun 2019,30-09-2019,3.2,4.2,3.05,1.845782237086585,3.36864406779661,-1.8004561003420751,4.285714285714286,0.3125
IVC,ilandfsinvestmentmanagers,ILF02,Dec 2018 - Mar 2019,30-05-2019,4.1,5.35,2.95,1.2286906854130053,1.1627906976744187,0.28786644951140067,1.341079460269865,0.30487804878048785
IVC,ilandfsinvestmentmanagers,ILF02,Sep 2018 - Dec 2018,,4.8,6.1,3.85,3.21133525456292,4.10989010989011,-0.4059462550028589,-4.753846153846154,0.2708333333333333
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2018 - Sep 2018,14-12-2018,6.75,8.5,4.6,0.07993049522154648,0.17491166077738518,0.10329402196014636,1.0683728036669213,-0.3185185185185186
IVC,ilandfsinvestmentmanagers,ILF02,Mar 2018 - Jun 2018,28-08-2018,12.95,12.95,6.3,0.5561850802644004,0.47965738758029974,-0.1723356009070295,1.4804469273743015,-0.5135135135135135
IVC,ilandfsinvestmentmanagers,ILF02,Dec 2017 - Mar 2018,04-05-2018,17.9,17.9,13.0,-0.9563829787234043,-1.345679012345679,-0.19922630560928425,3.337209302325581,-0.27374301675977647
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Jun 2022 - Sep 2022,08-11-2022,14.5,15.3,13.55,0.23809523809523808,0.1697612732095491,-0.089390142021721,0.26913155631986246,-0.0655172413793103
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Mar 2022 - Jun 2022,09-08-2022,11.05,19.05,10.55,-5.65875,-15.50479233226837,-1.4790388548057263,-40.252941176470586,0.7239819004524887
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Dec 2021 - Mar 2022,29-05-2022,15.05,15.85,10.55,-0.14539140229021957,0.4401858304297328,0.5112394308104764,0.9539141594182232,-0.2990033222591362
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Sep 2021 - Dec 2021,13-02-2021,3.6,3.85,2.9,1.0416291075964927,1.0919778699861686,-1.2107594936708863,0.5946782178217821,-0.19444444444444448
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Jun 2021 - Sep 2021,15-11-2021,6.05,21.1,5.0,2.7145669291338583,1.956766917293233,0.44202691096478675,-0.984732824427481,2.4876033057851243
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Mar 2021 - Jun 2021,02-09-2021,4.5,6.05,4.0,-11.150401836969001,-29.453831041257367,-1.5050453223875493,-13.04076923076923,0.3444444444444444
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Jun 2020 - Sep 2020,11-11-2020,3.45,4.7,3.2,-0.12847555129434335,0.4586016559337626,0.520362642106778,0.7703663203936577,0.36231884057971014
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Mar 2020 - Jun 2020,03-09-2020,3.85,4.2,3.2,1.3069951854998585,2.629566694987256,-4.309930993099309,0.20178571428571432,-0.1688311688311688
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Dec 2019 - Mar 2020,29-06-2020,4.3,5.3,3.5,2.1632841328413286,1.6313868613138687,0.4571703017290089,-0.0141685309470544,0.23255813953488372
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Sep 2019 - Dec 2019,,1.75,2.7,1.6,1.535289452815226,1.7440132122213046,-0.38950765067138565,-3.2661764705882357,0.5428571428571429
IL&FSENGG,ilandfsengineeringconstructioncompany,MI50,Jun 2019 - Sep 2019,19-11-2019,2.45,2.45,1.75,0.6948148148148148,0.6437291897891232,-0.16750318375908296,-4.536711478800414,-0.28571428571428575
IMAGICAA,imagicaaworldentertainment,AE01,Jun 2022 - Sep 2022,09-11-2022,35.2,35.2,31.5,2.938529299119111,5.812734082397004,-1.4828164291701593,24.933003597122305,-0.10511363636363644
IMAGICAA,imagicaaworldentertainment,AE01,Mar 2022 - Jun 2022,22-07-2022,19.15,44.6,19.15,0.45628766176034774,0.7972206781545303,0.6270537924825568,1.0576399195896817,1.3289817232375982
IMAGICAA,imagicaaworldentertainment,AE01,Dec 2021 - Mar 2022,,20.0,44.6,16.3,1.5888444767441858,1.5729166666666667,0.027157513578756745,-0.9351368970013038,1.23
IMAGICAA,imagicaaworldentertainment,AE01,Sep 2021 - Dec 2021,04-02-2021,5.4,8.3,5.1,-20.643937056464058,-2.168421052631579,0.8535980148883375,-0.3368704733030151,0.5370370370370371
IMAGICAA,imagicaaworldentertainment,AE01,Jun 2021 - Sep 2021,29-10-2021,10.9,12.95,9.6,-1.23775446199464,0.07550588945937783,0.586864406779661,0.059468312964596176,0.18807339449541274
IMAGICAA,imagicaaworldentertainment,AE01,Mar 2021 - Jun 2021,,8.35,13.85,7.6,0.9423089174003338,0.5704018294674943,-6.446153846153846,0.2527796383121233,0.6586826347305389
IMAGICAA,imagicaaworldentertainment,AE01,Jun 2020 - Sep 2020,10-11-2020,4.2,7.0,4.05,-29.01840767846775,-0.21150755384120856,0.9596412556053813,-0.15840564788939565,0.6666666666666666
IMAGICAA,imagicaaworldentertainment,AE01,Mar 2020 - Jun 2020,29-07-2020,4.7,5.4,3.75,0.9865298494810375,-4.335632793844521,-395.1111111111111,-2.0592940578974095,-0.20212765957446813
IMAGICAA,imagicaaworldentertainment,AE01,Dec 2019 - Mar 2020,,5.6,5.6,3.85,0.9509129586952667,0.9244157135753357,-0.5399719495091164,0.7756380991907035,-0.31249999999999994
INDLMETER,imppowers,IMP02,Dec 2021 - Mar 2022,30-05-2022,12.15,12.5,7.55,0.6391105212901973,0.7740348923533779,0.37385321100917435,0.903650821289686,-0.37860082304526754
INDLMETER,imppowers,IMP02,Sep 2021 - Dec 2021,12-02-2021,16.8,16.8,12.2,0.7868514283151711,0.6796714579055442,-0.5027472527472527,1.042168674698795,-0.2738095238095239
INDLMETER,imppowers,IMP02,Jun 2021 - Sep 2021,14-11-2021,11.95,25.9,11.95,0.21565327161792552,-0.04999999999999996,-0.3388177940280316,19.2,1.1673640167364017
INDLMETER,imppowers,IMP02,Mar 2021 - Jun 2021,14-08-2021,13.0,13.55,10.85,-0.11292918454935624,0.166056166056166,0.25079654073736907,-2.228414442700157,-0.1653846153846154
INDLMETER,imppowers,IMP02,Jun 2020 - Sep 2020,12-11-2020,13.55,20.75,13.0,0.646392753154319,0.4739495798319328,-0.48727272727272725,0.20137524557956768,0.5313653136531364
INDLMETER,imppowers,IMP02,Mar 2020 - Jun 2020,31-07-2020,12.75,18.55,12.5,0.7255260750228728,0.5271565495207667,-0.7258120852252881,0.6334563345633456,0.4549019607843138
INDLMETER,imppowers,IMP02,Dec 2019 - Mar 2020,,17.3,18.55,12.45,2.7266666666666666,2.7229729729729724,0.003642987249544621,-0.9060402684563758,-0.2803468208092486
INDLMETER,imppowers,IMP02,Sep 2019 - Dec 2019,,19.85,19.85,9.5,-0.8050193050193051,-2.549019607843138,-0.9650619540930327,1.2922535211267605,-0.5214105793450882
INDLMETER,imppowers,IMP02,Jun 2019 - Sep 2019,04-11-2019,18.45,26.1,18.45,1.0663101604278074,1.047513812154696,0.2849906967128385,5.36144578313253,0.41463414634146356
INDLMETER,imppowers,IMP02,Mar 2019 - Jun 2019,14-08-2019,23.5,23.5,14.05,10.887096774193548,24.883720930232556,-1.4228711869307502,1.2196132596685083,-0.40212765957446805
INDLMETER,imppowers,IMP02,Dec 2018 - Mar 2019,29-05-2019,38.55,38.55,17.3,-0.41272430668841764,0.29406037000973706,0.5003281818724268,0.9685534591194969,-0.5512321660181582
INDLMETER,imppowers,IMP02,Sep 2018 - Dec 2018,13-02-2018,118.55,121.95,85.65,-0.04157043879907615,0.045517241379310354,0.08383090518270835,-0.6,-0.27752003374103745
INDLMETER,imppowers,IMP02,Jun 2018 - Sep 2018,13-11-2018,68.95,68.95,37.3,0.05099778270509968,-0.06647398843930635,-0.12382690302398332,-3.4999999999999996,-0.4590282813633068
INDLMETER,imppowers,IMP02,Mar 2018 - Jun 2018,13-08-2018,79.7,79.7,52.7,0.07593457943925237,-0.9850948509485096,-1.147645557875203,-12.694444444444443,-0.33877038895859474
INDLMETER,imppowers,IMP02,Dec 2017 - Mar 2018,11-05-2018,85.65,101.35,69.75,-0.27307206068268014,0.2784982935153584,0.43300750661554244,0.32860040567951315,-0.1856392294220666
INDLMETER,imppowers,IMP02,Sep 2017 - Dec 2017,14-02-2017,89.3,117.45,84.1,-0.02681231380337632,-0.03689687795648066,-0.009143727974092847,-0.26586102719033244,0.3152295632698769
INDLMETER,imppowers,IMP02,Jun 2017 - Sep 2017,10-11-2017,81.1,128.15,81.1,1.0918762088974854,1.0437956204379562,0.5227937706465313,2.6181384248210025,0.5801479654747227
IMPAL,indiamotorpartsaccessories,IMP03,Jun 2022 - Sep 2022,07-11-2022,747.5,765.75,733.25,0.37281009110021024,0.3241626794258373,-0.07747440273037529,0.2897560975609756,0.024414715719063545
IMPAL,indiamotorpartsaccessories,IMP03,Mar 2022 - Jun 2022,,742.05,765.75,724.5,-0.6279329608938549,-0.52094395280236,0.06588533417801705,-0.4182692307692306,0.03193854861532248
IMPAL,indiamotorpartsaccessories,IMP03,Dec 2021 - Mar 2022,28-05-2022,770.95,796.6,724.5,0.365133836650652,0.3440651667959659,-0.03272295693455404,0.4009685230024213,-0.060250340489007126
IMPAL,indiamotorpartsaccessories,IMP03,Sep 2021 - Dec 2021,,770.05,797.4,742.4,-0.1967567567567568,-0.09402720283855706,0.08515295791605103,-0.16653193209377531,-0.03590675930134404
IMPAL,indiamotorpartsaccessories,IMP03,Jun 2021 - Sep 2021,12-11-2021,776.25,821.3,741.95,0.14272809394760613,0.3881081081081081,0.2865944846563378,0.30422730422730426,0.058035426731078844
IMPAL,indiamotorpartsaccessories,IMP03,Mar 2021 - Jun 2021,13-08-2021,807.6,807.6,752.5,-0.6448893572181242,-1.2685512367491165,-0.37908770752976684,-0.8954183266932274,-0.06822684497275881
IMPAL,indiamotorpartsaccessories,IMP03,Jun 2020 - Sep 2020,,525.15,614.8,522.65,0.12605042016806736,0.5883161512027492,0.5288143077942151,0.5702054794520548,0.17071312958202414
IMPAL,indiamotorpartsaccessories,IMP03,Mar 2020 - Jun 2020,,542.15,573.0,519.8,-0.4711538461538462,-1.809682804674457,-0.9090909090909092,-1.7709163346613548,0.05690307110578258
IMPAL,indiamotorpartsaccessories,IMP03,Dec 2019 - Mar 2020,30-06-2020,509.1,573.0,509.1,0.30065359477124176,0.17944147355912052,-0.17386679757813778,0.24370956146657086,0.12551561579257509
IMPAL,indiamotorpartsaccessories,IMP03,Sep 2019 - Dec 2019,07-02-2019,870.4,920.5,855.1,-0.4620976116303218,-0.26864590876176675,0.13257126925489646,-0.511406844106464,0.05755974264705885
IMPAL,indiamotorpartsaccessories,IMP03,Jun 2019 - Sep 2019,14-11-2019,610.2,610.2,552.5,0.35937500000000006,0.2671232876712329,-0.1435114503816794,0.41823899371069184,-0.09455916093084242
IMPAL,indiamotorpartsaccessories,IMP03,Mar 2019 - Jun 2019,,807.7,1048.25,623.0,-0.6507760532150777,-0.556853582554517,0.056566650270536235,-0.5405405405405406,0.29782097313358913
IMPAL,indiamotorpartsaccessories,IMP03,Dec 2018 - Mar 2019,28-05-2019,845.55,891.15,800.05,0.3364674278038952,0.337168584292146,0.0010427528675702844,0.35789473684210527,0.05392939506829877
IMPAL,indiamotorpartsaccessories,IMP03,Sep 2018 - Dec 2018,14-02-2018,1140.25,1161.35,972.75,-0.10526315789473675,-0.028679245283018927,0.06919176856546377,-0.11366120218579225,-0.14689761017320763
IMPAL,indiamotorpartsaccessories,IMP03,Jun 2018 - Sep 2018,14-11-2018,900.0,916.15,849.9,0.20604395604395603,0.1665443873807778,-0.04918295418135202,0.24926398429833163,-0.05566666666666669
INDSWFTLTD,indswift,IS02,Jun 2022 - Sep 2022,14-11-2022,9.1,9.3,9.05,1.0845986984815617,1.0772442588726514,0.08813330764785197,-0.4579792256846081,0.021978021978022098
INDSWFTLTD,indswift,IS02,Mar 2022 - Jun 2022,09-08-2022,10.3,10.3,8.95,22.256410256410255,24.648648648648646,-0.11513679095806477,0.6450777202072538,-0.13106796116504868
INDSWFTLAB,indswiftlaboratories,ISL,Jun 2022 - Sep 2022,08-11-2022,54.1,66.8,54.1,0.02052238805970139,0.11565443976748854,0.09683762612423831,0.21389108129439613,0.2347504621072088
INDSWFTLAB,indswiftlaboratories,ISL,Mar 2022 - Jun 2022,10-08-2022,59.25,62.5,53.4,1.4952380952380953,1.5419310970081597,-0.09451404504408023,4.084839357429718,-0.0987341772151899
