symbol,companyname,companycode,Revenue Sep 2022,EBITDA Sep 2022,Profit Sep 2022,Margin Sep 2022,Revenue Jun 2022,EBITDA Jun 2022,Profit Jun 2022,Margin Jun 2022,Revenue Mar 2022,EBITDA Mar 2022,Profit Mar 2022,Margin Mar 2022,Revenue Dec 2021,EBITDA Dec 2021,Profit Dec 2021,Margin Dec 2021,Revenue Sep 2021,EBITDA Sep 2021,Profit Sep 2021,Margin Sep 2021,Revenue Jun 2021,EBITDA Jun 2021,Profit Jun 2021,Margin Jun 2021,Revenue Mar 2021,EBITDA Mar 2021,Profit Mar 2021,Margin Mar 2021,Revenue Dec 2020,EBITDA Dec 2020,Profit Dec 2020,Margin Dec 2020,Revenue Sep 2020,EBITDA Sep 2020,Profit Sep 2020,Margin Sep 2020,Revenue Jun 2020,EBITDA Jun 2020,Profit Jun 2020,Margin Jun 2020,Revenue Mar 2020,EBITDA Mar 2020,Profit Mar 2020,Margin Mar 2020,Revenue Dec 2019,EBITDA Dec 2019,Profit Dec 2019,Margin Dec 2019,Revenue Sep 2019,EBITDA Sep 2019,Profit Sep 2019,Margin Sep 2019,Revenue Jun 2019,EBITDA Jun 2019,Profit Jun 2019,Margin Jun 2019,Revenue Mar 2019,EBITDA Mar 2019,Profit Mar 2019,Margin Mar 2019,Revenue Dec 2018,EBITDA Dec 2018,Profit Dec 2018,Margin Dec 2018,Revenue Sep 2018,EBITDA Sep 2018,Profit Sep 2018,Margin Sep 2018,Revenue Jun 2018,EBITDA Jun 2018,Profit Jun 2018,Margin Jun 2018,Revenue Sep 2015,EBITDA Sep 2015,Profit Sep 2015,Margin Sep 2015,Revenue Jun 2015,EBITDA Jun 2015,Profit Jun 2015,Margin Jun 2015,Revenue Mar 2018,EBITDA Mar 2018,Profit Mar 2018,Margin Mar 2018,Revenue Dec 2017,EBITDA Dec 2017,Profit Dec 2017,Margin Dec 2017,Revenue Sep 2017,EBITDA Sep 2017,Profit Sep 2017,Margin Sep 2017,Revenue Jun 2017,EBITDA Jun 2017,Profit Jun 2017,Margin Jun 2017,Revenue Mar 2017,EBITDA Mar 2017,Profit Mar 2017,Margin Mar 2017,Revenue Dec 2016,EBITDA Dec 2016,Profit Dec 2016,Margin Dec 2016,Revenue Sep 2016,EBITDA Sep 2016,Profit Sep 2016,Margin Sep 2016,Revenue Jun 2016,EBITDA Jun 2016,Profit Jun 2016,Margin Jun 2016,Revenue Mar 2016,EBITDA Mar 2016,Profit Mar 2016,Margin Mar 2016,Revenue Dec 2015,EBITDA Dec 2015,Profit Dec 2015,Margin Dec 2015,Revenue Mar 2015,EBITDA Mar 2015,Profit Mar 2015,Margin Mar 2015,Revenue Dec 2014,EBITDA Dec 2014,Profit Dec 2014,Margin Dec 2014,Revenue Sep 2014,EBITDA Sep 2014,Profit Sep 2014,Margin Sep 2014,Revenue Jun 2014,EBITDA Jun 2014,Profit Jun 2014,Margin Jun 2014,Revenue Mar 2014,EBITDA Mar 2014,Profit Mar 2014,Margin Mar 2014,Revenue Dec 2013,EBITDA Dec 2013,Profit Dec 2013,Margin Dec 2013,Revenue Sep 2013,EBITDA Sep 2013,Profit Sep 2013,Margin Sep 2013,Revenue Jun 2013,EBITDA Jun 2013,Profit Jun 2013,Margin Jun 2013,Revenue Mar 2013,EBITDA Mar 2013,Profit Mar 2013,Margin Mar 2013,Revenue Dec 2012,EBITDA Dec 2012,Profit Dec 2012,Margin Dec 2012,Revenue Sep 2012,EBITDA Sep 2012,Profit Sep 2012,Margin Sep 2012,Revenue Jun 2012,EBITDA Jun 2012,Profit Jun 2012,Margin Jun 2012,Revenue Dec 2011,EBITDA Dec 2011,Profit Dec 2011,Margin Dec 2011,Revenue Mar 2012,EBITDA Mar 2012,Profit Mar 2012,Margin Mar 2012,Revenue Sep 2011,EBITDA Sep 2011,Profit Sep 2011,Margin Sep 2011,Revenue Jun 2011,EBITDA Jun 2011,Profit Jun 2011,Margin Jun 2011,Revenue Mar 2011,EBITDA Mar 2011,Profit Mar 2011,Margin Mar 2011,Revenue Dec 2010,EBITDA Dec 2010,Profit Dec 2010,Margin Dec 2010,Revenue Sep 2010,EBITDA Sep 2010,Profit Sep 2010,Margin Sep 2010,Revenue Jun 2010,EBITDA Jun 2010,Profit Jun 2010,Margin Jun 2010,Revenue Mar 2010,EBITDA Mar 2010,Profit Mar 2010,Margin Mar 2010,Revenue Dec 2009,EBITDA Dec 2009,Profit Dec 2009,Margin Dec 2009,Revenue Sep 2009,EBITDA Sep 2009,Profit Sep 2009,Margin Sep 2009,Revenue Mar 2009,EBITDA Mar 2009,Profit Mar 2009,Margin Mar 2009,Revenue Dec 2008,EBITDA Dec 2008,Profit Dec 2008,Margin Dec 2008,Revenue Sep 2008,EBITDA Sep 2008,Profit Sep 2008,Margin Sep 2008,Revenue Jun 2008,EBITDA Jun 2008,Profit Jun 2008,Margin Jun 2008,Revenue Mar 2008,EBITDA Mar 2008,Profit Mar 2008,Margin Mar 2008,Revenue Dec 2007,EBITDA Dec 2007,Profit Dec 2007,Margin Dec 2007,Revenue Sep 2007,EBITDA Sep 2007,Profit Sep 2007,Margin Sep 2007,Revenue Jun 2007,EBITDA Jun 2007,Profit Jun 2007,Margin Jun 2007,Revenue Dec 2006,EBITDA Dec 2006,Profit Dec 2006,Margin Dec 2006,Revenue Jun 2009,EBITDA Jun 2009,Profit Jun 2009,Margin Jun 2009,Revenue Jun 2005,EBITDA Jun 2005,Profit Jun 2005,Margin Jun 2005,Revenue Mar 2007,EBITDA Mar 2007,Profit Mar 2007,Margin Mar 2007,Revenue Sep 2006,EBITDA Sep 2006,Profit Sep 2006,Margin Sep 2006,Revenue Jun 2006,EBITDA Jun 2006,Profit Jun 2006,Margin Jun 2006,Revenue Mar 2006,EBITDA Mar 2006,Profit Mar 2006,Margin Mar 2006,Revenue Dec 2005,EBITDA Dec 2005,Profit Dec 2005,Margin Dec 2005,Revenue Sep 2005,EBITDA Sep 2005,Profit Sep 2005,Margin Sep 2005
NETWORK18,network18mediainvestments,NMI,1548.89,2.50,-41.19,0.16,1339.89,18.50,12.60,1.38,1621.09,237.50,193.61,14.65,1657.43,343.15,290.39,20.7,1387.24,221.69,200.09,15.98,1214.43,157.59,127.52,12.98,1414.70,245.36,214.68,17.34,1422.45,287.29,338.99,20.2,1060.89,127.86,75.27,12.05,807.07,-11.52,-58.41,-1.43,1464.51,185.49,94.95,12.67,1473.70,226.10,149.43,15.34,1173.82,30.54,-23.17,2.6,1245.12,0.16,-116.82,0.01,1230.93,-25.28,-58.71,-2.05,1524.01,53.33,84.15,3.5,1237.00,56.58,-51.51,4.57,1124.24,-15.77,-98.18,-1.4,,,,,,,,,824.89,3.77,-26.91,0.46,366.02,-13.08,13.94,-3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEULANDLAB,neulandlaboratories,NL,293.71,56.12,38.46,19.11,221.17,15.81,9.97,7.15,255.87,26.41,21.78,10.32,236.47,19.66,12.94,8.31,257.85,30.85,20.37,11.96,200.89,13.86,8.73,6.9,244.70,14.37,17.29,5.87,245.39,36.19,26.74,14.75,241.39,31.59,21.44,13.09,205.42,24.98,15.16,12.16,191.64,22.49,-9.30,11.74,203.84,20.34,11.11,9.98,186.22,16.67,8.69,8.95,181.01,11.11,5.71,6.14,172.66,11.55,6.64,6.69,171.47,8.60,4.69,5.02,168.74,8.88,4.55,5.26,153.96,3.48,0.57,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIACL,newindiaassurancecompany,NIA,7349.55,33.06,41.93,0.45,7229.53,158.06,130.36,2.19,7296.37,-729.35,-549.80,-10.0,7434.71,593.40,493.92,7.98,7518.54,103.32,133.43,1.37,6815.09,115.27,100.37,1.69,6991.89,237.78,239.93,3.4,6720.59,665.78,523.88,9.91,6601.67,691.45,561.31,10.47,6062.19,362.03,302.62,5.97,6147.91,80.91,113.27,1.32,6176.47,600.72,494.88,9.73,5889.40,606.00,536.44,10.29,5448.41,316.53,291.09,5.81,5644.95,-390.97,-268.30,-6.93,5529.00,-119.92,-112.80,-2.17,5240.17,388.26,347.03,7.41,5197.55,757.26,638.85,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWGEN,newgensoftwaretechnologies,NST01,226.12,31.48,30.27,13.92,187.90,13.65,19.18,7.26,231.42,62.49,57.41,27.0,202.51,53.53,47.81,26.43,185.50,42.32,37.39,22.81,159.54,18.69,21.60,11.71,199.98,61.31,52.73,30.66,185.51,64.42,35.42,34.73,155.01,36.23,29.21,23.37,132.12,9.80,9.12,7.42,190.84,46.66,41.47,24.45,184.95,30.91,23.96,16.71,154.00,4.21,4.22,2.73,130.97,2.92,3.08,2.23,203.97,78.05,62.51,38.27,160.54,25.24,18.06,15.72,149.66,19.34,17.77,12.92,106.47,-0.90,3.87,-0.85,,,,,,,,,183.83,75.28,59.46,40.95,121.35,10.90,8.66,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXTMEDIA,nextmediaworks,MDM01,7.89,-3.47,-6.95,-43.98,7.98,-2.74,-6.30,-34.34,7.78,-4.28,-7.24,-55.01,8.64,-2.51,-5.66,-29.05,6.25,-4.80,-7.47,-76.8,2.99,-7.80,-10.38,-260.87,6.57,-4.51,-6.77,-68.65,6.73,-5.50,-8.53,-81.72,4.14,-8.39,-11.09,-202.66,2.01,-11.49,-11.95,-571.64,11.97,-6.36,-26.79,-53.13,15.08,-1.08,-3.66,-7.16,16.05,-2.23,-3.07,-13.89,13.11,-4.10,-6.10,-31.27,11.46,-8.44,-9.66,-73.65,21.99,1.92,0.21,8.73,19.56,-0.46,-1.95,-2.35,16.73,-1.06,-2.90,-6.34,,,,,,,,,20.50,1.66,0.23,8.1,21.23,2.50,0.55,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFL,nationalfertilizers,NF06,6756.69,97.52,24.75,1.44,6454.65,193.62,111.60,3.0,4442.29,93.78,48.17,2.11,5091.71,37.39,8.64,0.73,3690.70,97.83,55.77,2.65,2632.39,14.45,-4.38,0.55,2961.17,36.40,-3.04,1.23,2938.69,131.08,55.13,4.46,3173.95,187.14,87.31,5.9,2831.85,246.73,110.23,8.71,3014.43,138.95,-239.35,4.61,3737.30,230.77,107.77,6.17,3661.96,121.58,24.59,3.32,2547.04,-6.19,-64.02,-0.24,3088.14,197.93,80.88,6.41,3763.59,221.89,103.92,5.9,3231.11,188.41,72.43,5.83,2162.40,124.86,41.22,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGLFINE,nglfinechem,NGL,67.72,5.90,4.67,8.71,64.61,-2.10,0.52,-3.25,84.06,7.09,6.87,8.43,81.37,10.14,10.85,12.46,78.37,14.96,13.91,19.09,75.86,21.39,19.13,28.2,71.77,18.71,13.84,26.07,72.72,20.29,17.71,27.9,,,,,42.37,11.35,9.39,26.79,35.44,0.08,-0.20,0.23,37.42,1.17,1.13,3.13,37.21,2.33,2.35,6.26,40.70,6.58,5.20,16.17,44.17,9.16,6.88,20.74,36.58,7.56,3.93,20.67,38.92,5.40,4.42,13.87,35.29,3.71,4.97,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,nhpc,N07,3366.02,1886.35,1683.94,56.04,2785.14,1173.35,1052.86,42.13,1674.31,223.88,515.64,13.37,2156.72,1027.89,887.39,47.66,2940.63,1591.55,1388.13,54.12,2417.12,1153.73,984.56,47.73,1609.17,297.63,471.89,18.5,2359.68,1011.68,961.58,42.87,2899.56,1486.73,1298.91,51.27,2779.48,1253.01,855.24,45.08,2170.41,308.68,238.04,14.22,2159.29,804.28,639.38,37.25,3068.42,1541.55,1456.56,50.24,2609.95,1225.58,987.70,46.96,2158.41,689.25,601.70,31.93,1807.44,307.93,285.42,17.04,2697.63,1307.92,1092.87,48.48,2319.39,1036.87,850.58,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICCO,niccocorporation,NC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06,3.85,-8.20,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.54,-10.38,-16.37,-13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIITLTD,niit,NII,392.22,41.15,41.51,10.49,404.82,56.20,46.22,13.88,374.98,56.89,68.42,15.17,383.56,68.11,57.35,17.76,314.18,59.21,52.25,18.85,301.03,56.60,51.84,18.8,275.51,52.75,46.96,19.15,253.35,33.05,41.36,13.05,218.87,20.16,25.99,9.21,201.77,6.34,29.36,3.14,211.17,-16.07,0.59,-7.61,243.88,10.48,26.98,4.3,236.54,10.77,208.83,4.55,210.30,8.37,1090.78,3.98,219.20,5.30,-1.48,2.42,227.77,4.33,-3.57,1.9,228.46,11.85,-0.16,5.19,214.26,8.11,-2.21,3.79,,,,,,,,,222.84,11.11,-0.29,4.99,209.44,6.52,2.36,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NILAINFRA,nilainfrastructures,NHI,29.97,0.30,0.48,1.0,13.51,0.20,0.06,1.48,20.83,1.06,1.01,5.09,23.38,1.63,0.41,6.97,24.54,1.20,0.00,4.89,14.57,1.43,-0.21,9.81,37.23,8.69,4.57,23.34,29.59,3.88,2.05,13.11,,,,,6.51,-3.52,-3.84,-54.07,82.06,4.63,3.09,5.64,57.12,7.70,4.64,13.48,53.40,6.90,5.39,12.92,50.95,7.55,3.59,14.82,68.67,9.84,5.31,14.33,51.63,9.09,5.05,17.61,45.65,8.34,4.20,18.27,47.83,6.73,4.43,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NILKAMAL,nilkamal,NP08,807.76,37.57,22.27,4.65,739.94,41.40,26.78,5.6,742.05,24.34,18.26,3.28,756.40,48.70,31.17,6.44,739.38,42.13,27.20,5.7,492.27,6.01,1.10,1.22,679.92,53.66,36.64,7.89,626.60,72.74,53.57,11.61,534.34,62.80,49.69,11.75,251.34,-33.51,-28.41,-13.33,561.46,44.02,30.77,7.84,583.29,44.43,29.13,7.62,575.96,48.91,47.00,8.49,536.48,49.62,29.25,9.25,569.96,42.32,29.33,7.43,578.93,37.82,27.53,6.53,628.35,37.47,22.04,5.96,585.13,44.13,31.74,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,nipponlifeindiaassetmanagement,RNL,331.57,186.44,206.04,56.23,316.10,172.26,114.34,54.5,337.97,201.02,174.84,59.48,338.53,205.71,173.96,60.77,327.87,186.72,213.19,56.95,302.27,170.05,181.38,56.26,301.90,158.76,166.51,52.59,268.46,139.19,211.53,51.85,258.66,128.43,145.23,49.65,233.12,97.87,156.12,41.98,274.50,152.75,4.13,55.65,303.14,138.01,149.30,45.53,300.23,137.53,136.73,45.81,325.11,146.96,125.60,45.2,343.22,157.81,151.66,45.98,349.85,109.20,109.74,31.21,391.11,129.15,113.07,33.02,394.00,132.00,112.00,33.5,,,,,,,,,429.00,125.00,162.00,29.14,409.00,127.00,130.00,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJ,nirajcementstructurals,NCS02,106.62,0.60,0.75,0.56,80.23,0.68,0.61,0.85,159.55,2.31,1.10,1.45,65.52,0.35,0.48,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCOPPER,nissancopper,NC9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-1.62,-1.62,-5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-70.51,-70.43,-100728.57,0.20,-4.18,-3.92,-2090.0,0.40,-3.47,-3.48,-867.5,0.29,-4.05,-4.10,-1396.55,0.01,-187.12,-183.39,-1871200.0,0.57,-4.82,-5.19,-845.61,1.77,-11.48,-15.57,-648.59,2.29,-9.36,-17.87,-408.73,12.70,-9.50,-12.81,-74.8,20.26,-6.91,-17.19,-34.11,11.41,-8.29,-22.55,-72.66,12.67,-14.00,-22.72,-110.5,78.99,10.22,0.94,12.94,80.95,-4.04,-7.50,-4.99,62.23,5.59,0.55,8.98,67.38,6.49,1.66,9.63,115.15,6.98,5.42,6.06,100.13,7.42,3.14,7.41,66.60,6.03,2.93,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NITCO,nitco,N52,74.18,-18.92,-36.12,-25.51,91.00,-14.73,-38.51,-16.19,120.52,-21.55,-37.24,-17.88,120.47,-14.18,-30.52,-11.77,89.82,-16.39,-26.81,-18.25,79.80,-17.17,-31.56,-21.52,119.21,-31.28,-48.34,-26.24,107.08,-9.57,-24.90,-8.94,77.14,-15.99,-30.24,-20.73,23.53,-25.35,-36.46,-107.73,79.75,-24.66,0.87,-30.92,115.11,-24.61,-29.21,-21.38,128.48,-25.32,-30.12,-19.71,139.66,-13.65,-13.74,-9.77,170.01,-8.68,-11.94,-5.11,167.43,-7.07,-12.36,-4.22,134.43,-11.61,-17.35,-8.64,124.59,-12.94,-18.41,-10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NITINFIRE,nitinfireprotectionindustries,NFP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.65,49.34,39.30,11.07,337.90,30.61,20.77,9.06,,,,,,,,,,,,,,,,,3.36,-71.96,-93.57,-2141.67,340.40,36.77,31.26,10.8,632.87,53.10,34.93,8.39,350.14,37.64,28.19,10.75,308.21,24.00,11.34,7.79,387.95,35.15,27.19,9.06,227.68,10.26,0.60,4.51,397.00,33.30,21.21,8.39,,,,,,,,,347.22,24.82,11.20,7.15,203.04,26.14,20.37,12.87,266.75,30.00,22.21,11.25,199.12,22.12,12.74,11.11,113.80,-6.43,4.06,-5.65,201.34,29.09,21.36,14.45,198.38,32.40,18.79,16.33,191.17,19.58,17.17,10.24,103.53,15.52,12.45,14.99,125.91,0.65,-7.82,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NITIRAJ,nitirajengineers,NE09,15.85,-0.05,-0.22,-0.32,7.50,-0.25,-0.26,-3.33,13.59,-1.11,-3.00,-8.17,12.27,0.20,0.09,1.63,8.78,-0.05,-0.05,-0.57,4.99,-0.39,-0.40,-7.82,16.23,0.90,-0.18,5.55,19.49,3.72,3.66,19.09,11.64,0.81,0.69,6.96,6.46,-0.49,-0.54,-7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERALACHEM,nittagelatinindia,NGI04,145.78,23.47,15.37,16.1,134.41,17.98,12.96,13.38,141.60,18.84,13.10,13.31,138.79,18.01,13.28,12.98,119.15,7.82,4.96,6.56,106.44,4.70,3.51,4.42,105.05,3.48,2.30,3.31,102.56,10.16,6.52,9.91,94.52,9.96,6.31,10.54,94.13,5.32,2.80,5.65,75.68,-0.48,-0.93,-0.63,87.31,8.06,4.75,9.23,91.07,8.01,5.85,8.8,88.11,4.00,2.68,4.54,87.12,6.26,1.61,7.19,77.06,5.59,1.96,7.25,60.88,-0.91,-1.61,-1.49,77.96,4.06,1.95,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKIND,nkindustries,NKI,4.23,-1.03,-0.89,-24.35,3.92,-1.13,-0.85,-28.83,5.07,-0.17,-0.16,-3.35,5.10,-0.56,-0.37,-10.98,4.94,-0.57,-0.33,-11.54,5.22,-1.11,-0.67,-21.26,6.77,0.40,0.82,5.91,5.06,-1.48,-1.64,-29.25,5.32,-1.37,-0.51,-25.75,4.90,-1.02,-0.94,-20.82,-13.01,-3.40,1.23,26.13,4.71,-1.64,-0.40,-34.82,5.33,-0.58,-5.37,-10.88,99.18,-0.66,-1.72,-0.67,114.95,-3.37,5.43,-2.93,74.86,-20.30,-22.63,-27.12,230.69,-3.00,-1.28,-1.3,95.42,-0.25,-0.16,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLCINDIA,nlcindia,NLC,3489.28,745.68,416.63,21.37,3862.91,1144.06,568.43,29.62,3085.89,450.24,330.95,14.59,2731.79,465.98,229.67,17.06,3093.80,790.13,196.97,25.54,3036.46,547.80,357.54,18.04,2839.55,436.09,756.93,15.36,2214.86,91.72,183.10,4.14,2092.68,135.15,61.93,6.46,2699.00,559.56,343.41,20.73,3069.33,737.98,497.57,24.04,2742.60,696.88,400.01,25.41,2426.42,410.58,270.88,16.92,2082.21,267.90,283.70,12.87,2468.10,44.92,495.35,1.82,2680.77,502.71,348.64,18.75,2284.38,319.60,330.84,13.99,2437.68,306.20,362.52,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
