SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
EXCELINDUS,excelindustries,EI10,Mar 2021 - Jun 2021,13-08-2021,1122.95,1150.9,947.45,-0.15628478560933257
EXIDEIND,exideindustries,EI,Dec 2021 - Mar 2022,,137.8,175.45,137.8,0.27322206095790985
EXIDEIND,exideindustries,EI,Jun 2018 - Sep 2018,05-11-2018,249.45,270.55,217.35,-0.12868310282621767
FEDERALBNK,federalbank,FB,Jun 2019 - Sep 2019,16-10-2019,82.25,92.25,80.25,0.12158054711246201
FSL,firstsourcesolutions,FS07,Sep 2021 - Dec 2021,09-02-2021,96.9,131.0,94.45,0.3519091847265221
FSL,firstsourcesolutions,FS07,Dec 2019 - Mar 2020,26-05-2020,30.0,59.75,30.0,0.9916666666666667
FLEXITUFF,flexituffventuresinternational,FI08,Sep 2021 - Dec 2021,10-02-2021,17.65,26.35,17.65,0.49291784702549596
GALAXYSURF,galaxysurfactantsltd,GSL06,Mar 2022 - Jun 2022,09-08-2022,3152.0,3396.0,2820.05,-0.10531408629441619
GALLISPAT,gallanttispat,GI,Sep 2018 - Dec 2018,21-01-2019,39.85,40.4,28.35,-0.28858218318695106
GATI,gati,G04,Mar 2018 - Jun 2018,13-08-2018,103.75,103.75,67.9,-0.3455421686746987
GAYAPROJ,gayatriprojects,GP10,Sep 2019 - Dec 2019,14-02-2019,156.25,176.25,147.2,0.128
GEPIL,gepowerindia,AP29,Sep 2019 - Dec 2019,12-02-2019,779.25,920.15,746.2,0.18081488610843757
GENESYS,genesysinternationalcorporation,GIC10,Mar 2022 - Jun 2022,12-08-2022,594.65,609.45,512.45,-0.13823257378289738
GEOJITFSL,geojitfinancialservices,GBN01,Jun 2019 - Sep 2019,14-11-2019,29.25,30.35,27.1,-0.07350427350427345
GLAXO,glaxosmithklinepharmaceuticals,GSK,Sep 2018 - Dec 2018,02-02-2018,2467.85,2479.0,2087.75,-0.15402070628279674
GMRINFRA,gmrairportsinfrastructure,GI27,Jun 2019 - Sep 2019,14-11-2019,21.0,24.2,20.15,0.15238095238095234
GMRP&UI,gmrpowerurbaninfra,GPU,Jun 2022 - Sep 2022,11-11-2022,23.8,24.55,22.35,-0.06092436974789913
GMRP&UI,gmrpowerurbaninfra,GPU,Dec 2021 - Mar 2022,18-05-2022,28.6,28.6,19.1,-0.33216783216783213
GODREJAGRO,godrejagrovet,GA03,Jun 2019 - Sep 2019,,487.4,584.9,468.85,0.20004103405826837
GODREJCP,godrejconsumerproducts,GCP,Mar 2020 - Jun 2020,04-08-2020,692.0,752.55,651.3,0.08749999999999994
GOKEX,gokaldasexports,GE05,Dec 2019 - Mar 2020,,40.15,64.95,37.55,0.617683686176837
GOKEX,gokaldasexports,GE05,Mar 2019 - Jun 2019,29-07-2019,90.25,93.75,73.8,-0.18227146814404435
GOLDIAM,goldiaminternational,GI10,Jun 2019 - Sep 2019,09-11-2019,146.8,157.05,128.65,-0.12363760217983655
GOLDIAM,goldiaminternational,GI10,Jun 2018 - Sep 2018,14-11-2018,79.65,91.6,74.35,0.15003138731952276
GOLDTECH,goldstonetechnologies,GT04,Dec 2017 - Mar 2018,30-05-2018,12.95,24.65,11.3,0.9034749034749034
GOODLUCK,goodluckindia,GLS,Sep 2020 - Dec 2020,14-02-2020,46.75,47.6,22.45,-0.5197860962566845
GRASIM,grasimindustries,GI01,Sep 2021 - Dec 2021,12-02-2021,1242.1,1454.5,1200.8,0.1710007245793415
GRAVITA,gravitaindia,GI09,Jun 2022 - Sep 2022,02-11-2022,357.25,366.3,344.9,-0.03456962911126668
GRAVITA,gravitaindia,GI09,Sep 2020 - Dec 2020,05-02-2020,60.7,67.2,32.7,-0.4612850082372323
GRAVITA,gravitaindia,GI09,Dec 2019 - Mar 2020,25-06-2020,46.05,53.45,41.95,0.16069489685124877
GREAVESCOT,greavescotton,GC20,Mar 2022 - Jun 2022,11-08-2022,165.25,178.9,146.15,-0.11558245083207258
GREAVESCOT,greavescotton,GC20,Jun 2019 - Sep 2019,05-11-2019,136.45,144.9,124.95,-0.08427995602784893
GREENLAM,greenlamindustries,GI31,Dec 2017 - Mar 2018,,1046.2,1077.1,891.8,-0.14758172433569117
GSS,gssinfotech,GAI05,Dec 2021 - Mar 2022,23-05-2022,214.4,235.4,197.6,0.09794776119402984
GTL,gtl,GTL01,Sep 2021 - Dec 2021,11-02-2021,7.0,7.35,5.25,-0.25
GTPL,gtplhathway,GH02,Sep 2018 - Dec 2018,14-02-2018,168.15,168.65,133.95,-0.20338983050847467
GUJALKALI,gujaratalkalieschemicals,GAC01,Dec 2021 - Mar 2022,24-05-2022,843.35,911.15,653.55,-0.22505484081342272
GUJALKALI,gujaratalkalieschemicals,GAC01,Dec 2018 - Mar 2019,28-05-2019,559.3,559.3,380.75,-0.3192383336313248
GMDCLTD,gujaratmineraldevelopmentcorporation,GMD,Sep 2018 - Dec 2018,09-02-2018,148.45,149.95,121.7,-0.1801953519703603
GSPL,gujaratstatepetronet,GSP02,Jun 2019 - Sep 2019,08-11-2019,213.7,262.5,210.9,0.22835751052877873
GVKPIL,gvkpowerinfrastructure,GVK,Dec 2018 - Mar 2019,24-05-2019,7.15,7.5,4.35,-0.39160839160839167
GAL,gyscoalalloys,GA01,Dec 2020 - Mar 2021,17-06-2021,2.9,3.25,2.2,-0.2413793103448275
GAL,gyscoalalloys,GA01,Jun 2020 - Sep 2020,12-11-2020,2.95,3.5,2.7,0.18644067796610161
HCLTECH,hcltechnologies,HCL02,Dec 2021 - Mar 2022,21-04-2022,1099.2,1102.05,883.15,-0.19655203784570602
HCLTECH,hcltechnologies,HCL02,Jun 2021 - Sep 2021,14-10-2021,1251.15,1343.65,1110.05,-0.11277624585381459
HCG,healthcareglobalenterprises,HGE,Sep 2018 - Dec 2018,08-02-2018,318.65,330.2,286.05,-0.10230660599403725
HCG,healthcareglobalenterprises,HGE,Dec 2017 - Mar 2018,22-05-2018,309.4,309.4,245.55,-0.2063671622495151
HERITGFOOD,heritagefoods,HFI,Mar 2018 - Jun 2018,27-07-2018,634.9,638.25,449.85,-0.29146322255473295
HESTERBIO,hesterbiosciences,HB01,Dec 2021 - Mar 2022,20-05-2022,2276.75,2404.1,2005.55,-0.1191171626221588
HESTERBIO,hesterbiosciences,HB01,Jun 2021 - Sep 2021,28-10-2021,2432.4,2572.4,2220.65,-0.08705393849695774
HFCL,hfcl,HFC,Dec 2016 - Mar 2017,10-05-2017,15.3,18.75,11.9,0.22549019607843132
HIL,hil,HI09,Jun 2020 - Sep 2020,10-11-2020,1813.3,2824.25,1813.3,0.5575194396955827
HSCL,himadrispecialitychemical,HCI01,Dec 2020 - Mar 2021,29-06-2021,59.05,59.05,42.55,-0.27942421676545304
HINDCOMPOS,hindustancomposites,HC06,Dec 2020 - Mar 2021,26-05-2021,320.4,358.7,288.95,0.11953807740324598
HINDALCO,hindalcoindustries,HI,Sep 2021 - Dec 2021,10-02-2021,279.4,425.75,279.4,0.523801002147459
HINDCON,hindconchemicalsltd,HCL01,Dec 2021 - Mar 2022,28-05-2022,61.5,73.45,49.65,0.19430894308943095
HINDCON,hindconchemicalsltd,HCL01,Dec 2020 - Mar 2021,26-06-2021,35.05,78.1,35.05,1.2282453637660484
HAL,hindustanaeronauticsltd,HAL,Jun 2019 - Sep 2019,11-11-2019,766.4,874.85,716.15,0.1415057411273487
HLEGLAS,hleglascoat,SGE02,Dec 2020 - Mar 2021,12-06-2021,3701.2,4869.65,3089.75,0.31569490975899706
HMT,hmt,HMT,Dec 2021 - Mar 2022,22-06-2022,22.2,27.2,22.2,0.22522522522522523
HINDOILEXP,hindustanoilexplorationcompany,HOE01,Dec 2020 - Mar 2021,29-06-2021,118.2,206.8,114.7,0.7495769881556684
HINDPETRO,hindustanpetroleumcorporation,HPC,Jun 2021 - Sep 2021,,347.0,351.35,276.9,-0.2020172910662825
HUBTOWN,hubtown,AC24,Jun 2018 - Sep 2018,14-11-2018,46.65,46.7,32.85,-0.29581993569131826
ICRA,icra,ICR,Jun 2021 - Sep 2021,25-10-2021,3543.85,3707.55,3393.35,0.04619270002962887
INDLMETER,imppowers,IMP02,Dec 2019 - Mar 2020,,17.3,18.55,12.45,-0.2803468208092486
INDSWFTLAB,indswiftlaboratories,ISL,Sep 2018 - Dec 2018,13-02-2018,69.85,78.15,55.95,-0.1989978525411595
INDIAGLYCO,indiaglycols,IG,Mar 2021 - Jun 2021,10-08-2021,696.65,992.95,635.1,0.4253211799325344
IPL,indiapesticides,IP10,Jun 2021 - Sep 2021,30-10-2021,335.75,341.65,295.25,-0.12062546537602382
