symbol,companyname,companycode,Revenue Sep 2022,EBITDA Sep 2022,Profit Sep 2022,Margin Sep 2022,Revenue Jun 2022,EBITDA Jun 2022,Profit Jun 2022,Margin Jun 2022,Revenue Mar 2022,EBITDA Mar 2022,Profit Mar 2022,Margin Mar 2022,Revenue Dec 2021,EBITDA Dec 2021,Profit Dec 2021,Margin Dec 2021,Revenue Sep 2021,EBITDA Sep 2021,Profit Sep 2021,Margin Sep 2021,Revenue Jun 2021,EBITDA Jun 2021,Profit Jun 2021,Margin Jun 2021,Revenue Mar 2021,EBITDA Mar 2021,Profit Mar 2021,Margin Mar 2021,Revenue Dec 2020,EBITDA Dec 2020,Profit Dec 2020,Margin Dec 2020,Revenue Sep 2020,EBITDA Sep 2020,Profit Sep 2020,Margin Sep 2020,Revenue Jun 2020,EBITDA Jun 2020,Profit Jun 2020,Margin Jun 2020,Revenue Mar 2020,EBITDA Mar 2020,Profit Mar 2020,Margin Mar 2020,Revenue Dec 2019,EBITDA Dec 2019,Profit Dec 2019,Margin Dec 2019,Revenue Sep 2019,EBITDA Sep 2019,Profit Sep 2019,Margin Sep 2019,Revenue Jun 2019,EBITDA Jun 2019,Profit Jun 2019,Margin Jun 2019,Revenue Mar 2019,EBITDA Mar 2019,Profit Mar 2019,Margin Mar 2019,Revenue Dec 2018,EBITDA Dec 2018,Profit Dec 2018,Margin Dec 2018,Revenue Sep 2018,EBITDA Sep 2018,Profit Sep 2018,Margin Sep 2018,Revenue Jun 2018,EBITDA Jun 2018,Profit Jun 2018,Margin Jun 2018,Revenue Mar 2012,EBITDA Mar 2012,Profit Mar 2012,Margin Mar 2012,Revenue Mar 2018,EBITDA Mar 2018,Profit Mar 2018,Margin Mar 2018,Revenue Dec 2017,EBITDA Dec 2017,Profit Dec 2017,Margin Dec 2017,Revenue Sep 2015,EBITDA Sep 2015,Profit Sep 2015,Margin Sep 2015,Revenue Jun 2015,EBITDA Jun 2015,Profit Jun 2015,Margin Jun 2015,Revenue Sep 2017,EBITDA Sep 2017,Profit Sep 2017,Margin Sep 2017,Revenue Jun 2017,EBITDA Jun 2017,Profit Jun 2017,Margin Jun 2017,Revenue Mar 2017,EBITDA Mar 2017,Profit Mar 2017,Margin Mar 2017,Revenue Dec 2016,EBITDA Dec 2016,Profit Dec 2016,Margin Dec 2016,Revenue Sep 2016,EBITDA Sep 2016,Profit Sep 2016,Margin Sep 2016,Revenue Jun 2016,EBITDA Jun 2016,Profit Jun 2016,Margin Jun 2016,Revenue Mar 2016,EBITDA Mar 2016,Profit Mar 2016,Margin Mar 2016,Revenue Dec 2015,EBITDA Dec 2015,Profit Dec 2015,Margin Dec 2015,Revenue Mar 2015,EBITDA Mar 2015,Profit Mar 2015,Margin Mar 2015,Revenue Dec 2014,EBITDA Dec 2014,Profit Dec 2014,Margin Dec 2014,Revenue Sep 2014,EBITDA Sep 2014,Profit Sep 2014,Margin Sep 2014,Revenue Jun 2014,EBITDA Jun 2014,Profit Jun 2014,Margin Jun 2014,Revenue Mar 2014,EBITDA Mar 2014,Profit Mar 2014,Margin Mar 2014,Revenue Dec 2013,EBITDA Dec 2013,Profit Dec 2013,Margin Dec 2013,Revenue Sep 2013,EBITDA Sep 2013,Profit Sep 2013,Margin Sep 2013,Revenue Jun 2013,EBITDA Jun 2013,Profit Jun 2013,Margin Jun 2013,Revenue Mar 2013,EBITDA Mar 2013,Profit Mar 2013,Margin Mar 2013,Revenue Dec 2012,EBITDA Dec 2012,Profit Dec 2012,Margin Dec 2012,Revenue Sep 2012,EBITDA Sep 2012,Profit Sep 2012,Margin Sep 2012,Revenue Jun 2012,EBITDA Jun 2012,Profit Jun 2012,Margin Jun 2012,Revenue Dec 2011,EBITDA Dec 2011,Profit Dec 2011,Margin Dec 2011,Revenue Sep 2011,EBITDA Sep 2011,Profit Sep 2011,Margin Sep 2011,Revenue Jun 2011,EBITDA Jun 2011,Profit Jun 2011,Margin Jun 2011,Revenue Mar 2011,EBITDA Mar 2011,Profit Mar 2011,Margin Mar 2011,Revenue Dec 2010,EBITDA Dec 2010,Profit Dec 2010,Margin Dec 2010,Revenue Sep 2010,EBITDA Sep 2010,Profit Sep 2010,Margin Sep 2010,Revenue Jun 2010,EBITDA Jun 2010,Profit Jun 2010,Margin Jun 2010,Revenue Mar 2010,EBITDA Mar 2010,Profit Mar 2010,Margin Mar 2010,Revenue Dec 2009,EBITDA Dec 2009,Profit Dec 2009,Margin Dec 2009,Revenue Sep 2009,EBITDA Sep 2009,Profit Sep 2009,Margin Sep 2009,Revenue Mar 2009,EBITDA Mar 2009,Profit Mar 2009,Margin Mar 2009,Revenue Dec 2008,EBITDA Dec 2008,Profit Dec 2008,Margin Dec 2008,Revenue Sep 2008,EBITDA Sep 2008,Profit Sep 2008,Margin Sep 2008,Revenue Jun 2008,EBITDA Jun 2008,Profit Jun 2008,Margin Jun 2008,Revenue Mar 2008,EBITDA Mar 2008,Profit Mar 2008,Margin Mar 2008,Revenue Dec 2007,EBITDA Dec 2007,Profit Dec 2007,Margin Dec 2007,Revenue Sep 2007,EBITDA Sep 2007,Profit Sep 2007,Margin Sep 2007,Revenue Jun 2007,EBITDA Jun 2007,Profit Jun 2007,Margin Jun 2007,Revenue Dec 2006,EBITDA Dec 2006,Profit Dec 2006,Margin Dec 2006,Revenue Jun 2009,EBITDA Jun 2009,Profit Jun 2009,Margin Jun 2009,Revenue Jun 2005,EBITDA Jun 2005,Profit Jun 2005,Margin Jun 2005,Revenue Mar 2007,EBITDA Mar 2007,Profit Mar 2007,Margin Mar 2007,Revenue Sep 2006,EBITDA Sep 2006,Profit Sep 2006,Margin Sep 2006,Revenue Jun 2006,EBITDA Jun 2006,Profit Jun 2006,Margin Jun 2006,Revenue Mar 2006,EBITDA Mar 2006,Profit Mar 2006,Margin Mar 2006,Revenue Dec 2005,EBITDA Dec 2005,Profit Dec 2005,Margin Dec 2005,Revenue Sep 2005,EBITDA Sep 2005,Profit Sep 2005,Margin Sep 2005
CARTRADE,cartradetech,CT12,87.89,15.65,5.58,17.81,82.78,5.65,3.32,6.83,93.14,-19.65,-21.39,-21.1,88.78,-20.67,-18.49,-23.28,77.57,-24.06,-35.35,-31.02,53.24,-39.22,-46.12,-73.67,82.11,8.91,13.63,10.85,77.37,31.87,23.88,41.19,57.47,15.38,10.88,26.76,32.73,-4.89,52.69,-14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARYSIL,carysil,AI04,139.2,16.54,9.4,11.88,171.31,27.88,18.79,16.27,138.93,25.42,16.54,18.3,128.02,25.43,17.4,19.86,119.41,24.46,17.82,20.48,97.55,20.36,13.5,20.87,100.63,21.34,13.12,21.21,87.48,17.33,12.18,19.81,75.63,14.48,9.46,19.15,45.98,7.99,4.56,17.38,64.35,7.77,4.5,12.07,73.17,11.18,6.84,15.28,70.68,10.04,5.66,14.2,68.02,10.21,5.85,15.01,65.3,7.54,4.22,11.55,62.23,6.82,3.07,10.96,63.85,9.68,5.81,15.16,60.22,7.97,4.38,13.23,,,,,51.18,5.13,2.47,10.02,48.24,4.3,1.88,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTEXTECH,castextechnologies,AI49,,,,,,,,,,,,,,,,,,,,,86.97,-120.84,-124.75,-138.94,102.8,-175.54,-180.43,-170.76,91.84,-121.89,-126.24,-132.72,78.73,-112.41,-115.67,-142.78,16.16,-130.42,-133.0,-807.05,68.44,-247.04,-160.06,-360.96,69.79,-124.79,-126.37,-178.81,74.91,-126.02,-127.58,-168.23,82.62,-7.41,-130.11,-8.97,98.62,-126.93,-136.29,-128.71,110.76,-126.82,-153.1,-114.5,134.83,-128.87,-341.3,-95.58,115.27,-127.95,-190.83,-111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCL,consolidatedconstructionconsortium,CCC02,44.15,-6.41,-26.27,-14.52,29.85,-10.94,-30.68,-36.65,29.58,-48.66,-66.45,-164.5,24.84,-6.39,-25.75,-25.72,39.95,-4.29,-24.58,-10.74,36.24,-3.58,-23.19,-9.88,56.43,-14.46,-24.93,-25.62,72.15,-0.52,-20.77,-0.72,58.85,-8.58,-29.96,-14.58,16.26,-3.29,-24.43,-20.23,90.99,-23.11,-68.32,-25.4,65.11,-9.57,-37.28,-14.7,89.88,-6.81,-31.17,-7.58,97.96,9.03,-19.7,9.22,106.5,11.2,-11.27,10.52,110.3,2.9,-26.4,2.63,137.97,10.12,-15.49,7.33,101.27,7.51,-18.69,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL,cclproductsindia,CC10,506.56,80.32,57.79,15.86,509.28,71.73,52.74,14.08,376.23,71.88,52.7,19.11,423.05,78.49,58.47,18.55,336.63,68.81,49.34,20.44,326.12,58.51,43.84,17.94,331.58,76.46,49.2,23.06,296.22,59.89,47.11,20.22,322.14,65.01,47.46,20.18,289.21,50.38,38.48,17.42,264.58,62.13,42.2,23.48,302.72,72.79,47.0,24.05,298.69,49.44,42.07,16.55,273.17,58.92,34.67,21.57,262.13,50.09,35.64,19.11,234.08,46.41,32.61,19.83,290.76,68.88,47.18,23.69,294.45,54.59,39.46,18.54,,,,,320.88,64.06,47.24,19.96,273.99,56.45,40.42,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDSL,centraldepositoryservicesltd,CDS,148.95,109.14,82.18,73.27,140.18,77.51,58.51,55.29,136.56,98.55,78.56,72.17,151.52,111.5,84.08,73.59,145.97,115.32,86.58,79.0,117.28,84.6,63.99,72.14,103.09,68.93,51.64,66.86,86.13,70.56,54.03,81.92,89.2,63.71,48.87,71.42,65.27,56.34,46.72,86.32,59.88,35.85,28.14,59.87,54.11,27.42,21.61,50.67,52.66,38.22,29.06,72.58,58.4,34.98,27.91,59.9,50.54,43.19,34.19,85.46,46.17,36.27,28.46,78.56,53.15,40.38,30.15,75.97,45.29,28.38,22.03,62.66,,,,,51.78,36.74,25.93,70.95,51.11,35.32,25.4,69.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEATLTD,ceat,C07,2894.48,97.79,5.8,3.38,2818.38,56.61,2.6,2.01,2591.99,81.23,17.76,3.13,2413.27,28.73,-29.07,1.19,2451.76,102.45,37.09,4.18,1906.39,73.58,16.05,3.86,2289.72,174.13,145.2,7.6,2221.25,244.42,120.64,11.0,1978.47,212.31,168.87,10.73,1120.16,26.29,-38.72,2.35,1573.41,129.38,49.2,8.22,1761.77,116.25,47.86,6.6,1691.55,107.55,38.82,6.36,1752.1,114.66,76.96,6.54,1760.47,142.17,61.07,8.08,1713.93,98.34,45.94,5.74,1772.26,114.83,57.25,6.48,1722.03,133.49,66.62,7.75,,,,,1673.86,159.73,71.57,9.54,1574.15,150.26,74.46,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRUM,centrumcapital,CF09,299.86,149.87,-4.73,49.98,274.61,49.37,-114.52,17.98,233.94,-27.56,-140.35,-11.78,164.56,49.38,-21.04,30.01,152.62,63.46,-11.79,41.58,132.74,60.39,-6.92,45.49,144.43,63.27,-5.54,43.81,120.3,44.44,-15.49,36.94,122.95,57.21,-6.17,46.53,112.54,41.51,-14.6,36.88,122.59,39.88,25.05,32.53,130.85,57.82,0.41,44.19,98.97,21.5,8.57,21.72,117.42,24.35,-33.32,20.74,111.61,40.28,-170.52,36.09,95.2,-97.38,-125.3,-102.29,91.41,-9.3,-30.58,-10.17,79.06,-39.62,405.1,-50.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTUM,centumelectronics,CE10,201.11,-1.93,-6.86,-0.96,208.48,2.99,-2.57,1.43,233.1,25.38,-1.8,10.89,200.04,9.73,3.52,4.86,172.42,3.79,-2.11,2.2,174.38,0.17,-48.5,0.1,195.27,10.0,1.69,5.12,216.59,17.48,7.86,8.07,205.09,12.56,4.48,6.12,189.65,9.98,-0.92,5.26,209.43,21.17,3.5,10.11,213.2,19.1,2.15,8.96,189.43,19.61,12.11,10.35,205.33,12.11,-1.19,5.9,252.84,37.06,22.81,14.66,250.56,44.11,28.25,17.6,193.53,9.37,-3.38,4.84,165.11,-7.48,-19.6,-4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5,14.37,15.2,7.03,203.76,11.02,5.51,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTURYTEX,centurytextilesindustries,CTI,1210.78,132.35,70.98,10.93,1171.84,87.2,45.41,7.44,1188.22,76.22,84.39,6.41,1064.75,45.99,12.11,4.32,1013.5,74.56,44.12,7.36,832.21,60.14,21.21,7.23,820.21,22.27,-9.81,2.72,757.52,50.33,31.41,6.64,595.77,8.56,-14.78,1.44,393.86,-26.97,-40.43,-6.85,770.03,31.35,77.29,4.07,853.81,99.98,35.88,11.71,851.23,103.55,182.7,12.16,855.64,132.97,180.62,15.54,842.27,241.56,215.22,28.68,940.86,162.19,84.17,17.24,974.92,235.36,140.99,24.14,874.33,219.84,162.66,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTENKA,centuryenka,CE,563.39,33.14,25.66,5.88,567.79,54.35,40.3,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTURYPLY,centuryplyboards,CP9,908.6,124.3,94.48,13.68,888.78,130.09,92.62,14.64,901.05,147.22,88.76,16.34,854.79,137.34,93.89,16.07,813.64,147.7,99.43,18.15,457.54,47.38,31.07,10.36,745.0,118.44,86.94,15.9,660.1,107.29,65.80,16.25,522.23,70.15,50.27,13.43,203.03,-11.71,-11.8,-5.77,530.23,51.05,36.27,9.63,605.04,14.35,0.38,2.37,599.48,81.55,48.73,13.6,582.28,69.16,39.91,11.88,592.04,75.16,56.0,12.7,579.17,53.19,30.13,9.18,566.4,48.8,22.19,8.62,542.37,72.69,41.13,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.21,48.14,44.81,15.32,456.87,22.45,-3.43,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERA,cerasanitaryware,CS18,415.94,70.25,51.14,16.89,397.2,54.7,39.87,13.77,409.91,78.77,52.65,19.22,404.46,62.4,44.75,15.43,403.25,60.29,43.99,14.95,228.21,18.51,11.55,8.11,438.42,64.36,47.67,14.68,315.78,42.59,30.69,13.49,324.09,35.57,23.22,10.98,146.03,1.13,-1.67,0.77,297.85,36.98,35.66,12.42,325.23,40.31,28.23,12.39,329.42,38.24,29.49,11.61,271.19,29.4,17.16,10.84,415.63,65.17,38.63,15.68,320.35,44.64,27.16,13.93,332.42,45.57,28.88,13.71,281.82,33.42,20.39,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEREBRAINT,cerebraintegratedtechnologies,CIT,29.43,4.05,1.2,13.76,30.43,5.01,2.17,16.46,76.57,14.08,3.56,18.39,70.09,14.85,11.37,21.19,63.2,13.01,9.73,20.59,21.22,4.79,2.9,22.57,20.46,0.52,-1.76,2.54,23.73,8.67,4.37,36.54,14.81,0.02,0.38,0.14,15.87,-1.35,-2.48,-8.51,39.79,0.98,-12.66,2.46,48.19,13.61,9.68,28.24,53.75,11.97,8.94,22.27,40.26,8.76,6.25,21.76,78.11,10.64,-19.91,13.62,87.17,5.01,3.01,5.75,103.39,14.43,9.51,13.96,116.57,17.33,13.2,14.87,,,,,130.18,18.03,14.63,13.85,89.11,11.67,8.61,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CESC,cesc,CES,3913.0,333.0,319.0,8.51,4102.0,624.0,297.0,15.21,3011.0,882.0,445.0,29.29,2826.0,732.0,340.0,25.9,3494.0,758.0,340.0,21.69,3216.0,676.0,280.0,21.02,2890.0,735.0,429.0,25.43,2539.0,569.0,316.00,22.41,2990.0,586.0,357.0,19.6,2420.0,420.0,191.0,17.36,2433.0,521.0,437.0,21.41,2344.0,494.0,249.0,21.08,3010.0,683.0,333.0,22.69,3227.0,596.0,218.0,18.47,2308.0,453.0,395.0,19.63,2415.0,422.0,224.0,17.47,2956.0,717.0,311.0,24.26,2985.0,665.0,199.0,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROMPTON,cromptongreavesconsumerelectrical,CGC01,1699.5,183.13,130.71,10.78,1862.94,202.77,125.95,10.88,1547.92,236.44,176.55,15.27,1410.59,205.4,148.26,14.56,1385.12,220.91,158.81,15.95,1050.48,137.07,94.76,13.05,1522.05,241.42,249.08,15.86,1348.17,213.06,151.09,15.8,1213.19,200.27,141.68,16.51,720.1,111.79,74.8,15.52,1026.34,144.97,102.1,14.12,1071.29,147.8,160.97,13.8,1075.79,135.15,110.88,12.56,1346.84,203.44,122.44,15.1,1206.88,180.73,140.54,14.97,1030.31,135.19,79.67,13.12,1037.83,130.52,76.91,12.58,1203.89,173.0,104.27,14.37,,,,,1126.31,172.3,103.22,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGPOWER,cgpowerindustrialsolutions,CG,1696.27,245.69,178.97,14.48,1665.24,177.22,129.93,10.64,1506.56,155.97,111.65,10.35,1551.01,191.37,545.06,12.34,1453.79,160.95,188.11,11.07,1050.04,91.18,48.0,8.68,1117.81,45.52,294.13,4.07,819.52,77.66,-534.59,9.48,663.89,38.15,109.37,5.75,362.73,-80.74,-262.88,-22.26,616.25,-122.82,-288.06,-19.93,1178.32,-86.43,-210.07,-7.34,1541.58,7.72,-61.47,0.5,1773.73,24.93,-73.6,1.41,1988.86,67.31,-192.49,3.38,2071.47,-24.95,-104.97,-1.2,2109.63,19.98,-100.82,0.95,1490.14,89.8,-84.13,6.03,,,,,2274.82,-69.35,-57.73,-3.05,1516.08,89.79,-81.64,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHALET,chalethotels,CH03,247.84,58.08,15.75,23.43,253.01,79.06,28.56,31.25,148.01,6.67,-11.46,4.51,164.18,13.48,-14.38,8.21,128.37,13.6,-13.82,10.59,69.52,-32.04,-41.81,-46.09,97.83,-22.26,-25.98,-22.75,85.08,-12.52,-31.03,-14.72,58.88,-26.74,-42.75,-45.41,52.62,-29.32,-39.37,-55.72,227.35,45.03,42.18,19.81,278.14,90.58,33.27,32.57,235.37,58.28,10.26,24.76,240.27,57.3,13.92,23.85,269.87,74.85,13.31,27.74,247.44,92.32,14.23,37.31,234.53,26.35,-12.45,11.24,235.33,57.9,-22.71,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAMBLFERT,chambalfertiliserschemicals,CFC,8586.75,455.12,240.16,5.3,7291.18,532.07,314.47,7.3,3307.37,310.68,194.46,9.39,4743.33,525.46,325.92,11.08,4478.61,678.99,425.38,15.16,3539.52,515.32,313.92,14.56,1640.76,228.0,505.51,13.9,3872.64,714.39,450.43,18.45,3986.94,722.39,415.03,18.12,3218.67,546.8,287.17,16.99,1969.09,173.92,219.5,8.83,3832.04,616.66,474.57,16.09,3566.14,525.78,368.93,14.74,2871.11,400.26,159.55,13.94,2629.23,425.36,82.41,16.18,2828.57,241.48,125.81,8.54,2508.11,267.96,143.38,10.68,2211.45,231.76,116.57,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBOND,chembondchemicals,CC03,110.15,9.23,7.66,8.38,97.65,0.34,-1.34,0.35,94.47,2.95,2.11,3.12,93.48,4.07,2.36,4.35,83.76,6.27,4.69,7.49,77.71,7.94,4.82,10.22,82.22,6.01,4.23,7.31,75.2,11.45,8.70,15.23,67.27,4.87,3.44,7.24,51.5,6.77,4.04,13.15,63.14,-4.67,-5.02,-7.4,68.49,4.11,2.44,6.0,65.29,3.38,1.55,5.18,71.11,5.86,4.12,8.24,76.18,8.42,6.27,11.05,72.05,5.75,4.43,7.98,63.58,3.54,3.48,5.57,89.5,7.48,5.65,8.36,,,,,102.12,8.83,7.59,8.65,79.35,7.99,6.25,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMFAB,chemfabalkalis,CA01,76.01,21.11,13.04,27.77,98.11,30.17,21.35,30.75,88.1,16.52,12.82,18.75,77.74,17.17,12.04,22.09,58.71,1.49,0.82,2.54,47.04,4.93,3.06,10.48,51.38,-1.17,-11.68,-2.28,46.27,1.18,1.23,2.55,42.77,1.4,0.65,3.27,40.39,3.06,1.67,7.58,40.94,2.07,1.78,5.06,51.14,8.21,5.55,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
